Date,AEP,D,DUK,ED,EIX,EXC,KEP,NEE,NGG,PCG,PEG,PPL,SO,SRE,WEC,XEL
2012-01-23,34.622059,43.436218,53.47268100000001,50.145959000000005,36.305898,33.264477,11.78,52.070483,39.096216,34.962773,26.295071000000004,23.252446,37.819953999999996,50.187686,30.118032,23.014536
2012-01-24,34.511742,43.289941,53.145858999999994,49.940655,36.134769,32.755028,11.73,51.921358000000005,39.731528999999995,34.549828000000005,25.911016,23.101999,37.42817,50.187686,29.827841999999997,22.945319
2012-01-25,35.114236,43.978311,53.698941000000005,50.78754,36.846297,33.414803000000006,12.06,52.675748999999996,39.918864,35.349911,26.397486999999998,23.595131,37.611557,51.053605,30.390634000000002,23.429835
2012-01-26,35.029377000000004,43.754589,53.97548199999999,51.129718,37.269612,33.398103000000006,12.04,52.342413,39.723385,35.496161,26.568178000000003,23.570058,37.778276,51.937381,30.584090999999997,23.715354
2012-01-27,33.900767,42.644593,53.246421,50.376929,36.981398999999996,33.03063,12.01,52.561712,39.422019,35.126233,25.885410999999998,23.23573,37.528199,51.482101,30.118032,23.343314000000003
2012-01-30,33.484961,42.455290000000005,53.12072,50.163069,36.675171999999996,33.172609,12.1,52.570485999999995,39.479034000000006,34.756302000000005,25.782996,23.060209,37.544872,50.857213,29.898191999999998,22.971273999999998
2012-01-31,33.569821000000005,43.057615000000006,53.573240000000006,50.436809999999994,36.963384999999995,33.222716999999996,12.33,52.500308999999994,40.635628999999994,34.97998,25.893946,23.227373,37.978339,50.794724,29.898191999999998,23.014536
2012-02-01,33.434049,43.384589,53.950336,50.479581,36.864311,33.189313,12.45,52.58803,40.839255,35.410132,25.902480999999998,23.28588,37.828292,51.598153,30.074064,23.014536
2012-02-02,33.578306,43.462031,53.72408000000001,50.35982,36.639144,33.105795,12.3,52.728381999999996,40.448294,35.332705,25.60377,23.035134,37.300126,51.428540999999996,30.258729,22.798233
2012-02-03,33.586793,43.350173,53.799496999999995,50.317048,36.999412,33.172609,12.34,52.8161,41.222072999999995,35.625208,25.834204,23.018418,37.316973,52.044503999999996,30.478569,22.945319
2012-02-06,33.61225,43.255522,53.47268100000001,50.299939,36.864311,33.289531,12.28,52.605575,40.945142,35.40153,25.800065,22.976627,37.232738,51.294635,30.487361,22.850146
2012-02-07,33.841367,43.384589,54.000620999999995,50.582236,37.008417,33.431507,12.33,52.789786,41.678194,35.504766,26.124381,23.168864000000003,37.477026,52.080213,30.715996,22.979926000000003
2012-02-08,33.755497,43.195289,53.749219,50.80465,36.936362,33.581835999999996,11.99,52.938908,41.596745,35.900504999999995,26.34628,23.219014,37.578109000000005,52.053433,30.443393,22.997231
2012-02-09,33.807017,42.902731,53.950336,50.873086,37.008417,33.448211,11.7,52.886278000000004,41.368685,35.504766,25.928084,23.160505999999998,37.637075,51.928452,30.522536,22.988579
2012-02-10,33.746908000000005,42.945754,54.000620999999995,50.582236,37.008417,33.272827,11.53,52.947681,40.725225,35.478958,26.039034,23.779011999999998,37.578109000000005,51.330343,30.389481,22.928014
2012-02-13,34.098975,42.962964,53.900059,50.050702,36.62113,33.200889000000004,11.59,52.666978,40.969576,35.556385999999996,26.175588,23.336028,37.418057,51.348198,30.407221999999997,22.876102
2012-02-14,34.210607,43.221102,54.050899,50.102561,36.747223,33.031626,11.28,52.965226,41.059172,35.737049,26.269469,23.277521,37.519143,51.321418,30.442704,22.841493
2012-02-15,34.004518,43.092034999999996,53.08434200000001,49.825990000000004,36.549079,33.082406,11.16,52.605575,40.904416999999995,35.659621,26.167053,23.361104,37.232738,51.285709000000004,30.433835,22.685756
2012-02-16,34.270716,43.384589,53.669362,50.042061,37.215571000000004,33.429394,11.19,53.009085,41.580453999999996,36.390879,26.755940000000002,23.712147,37.418057,51.740984999999995,30.531405,22.798233
2012-02-17,34.11615,43.513659999999994,53.160649,50.01613,37.071464,33.234742,11.06,52.824874,41.588601000000004,36.425292,26.738870000000002,23.795727,37.384364,52.062359,30.495927000000002,22.806886
2012-02-21,34.236367,43.14366,53.058907,50.007489,37.539811,32.938531,11.12,52.991541000000005,41.417553000000005,36.390879,26.388952000000003,23.636923,37.114806,51.990944,30.354003000000002,22.86745
2012-02-22,34.210607,43.427615,53.236957,50.007489,37.575839,33.158574,11.05,52.789786,41.344246999999996,36.05536,26.423090000000002,23.862593,37.21589,52.017724,30.416094,22.91071
2012-02-23,32.553315999999995,43.832031,53.135211,50.093916,37.737959000000004,33.023164,11.12,52.8161,41.450134000000006,35.840284000000004,26.0305,23.912743,37.266433,51.482101,30.504795,22.91071
2012-02-24,32.39875,44.159008,53.669362,50.854487,38.035178,33.234742,11.3,53.30733299999999,41.792227000000004,35.917712,25.970758,24.113339,37.519143,51.812403,30.487053999999997,22.91071
2012-02-27,32.8281,44.23645,53.59305500000001,50.500131,38.098224,33.133186,11.18,53.351192000000005,41.65376,35.788665,26.184122,24.01304,37.426482,51.687425,30.398353000000004,22.953971
2012-02-28,32.59625,44.098776,53.440441,50.22356,37.819019,33.014699,11.1,53.052944,41.482715,35.848886,26.158518,23.97125,37.350669,52.115922,30.30078,22.850146
2012-02-29,32.295707,43.879682,53.211518999999996,50.214915000000005,37.710937,33.065478999999996,11.15,52.72513000000001,41.694484,35.857490999999996,26.269469,23.862593,37.224312,52.883646,30.22982,22.919362
2012-03-01,32.39875,43.827515999999996,53.389571,50.379131,38.530544,32.980849,11.15,52.990929,41.898111,36.089773,26.286537,23.87931,37.375939,52.937206,30.309649,22.832841000000002
2012-03-02,32.59625,43.923153000000006,53.516748,50.396417,38.557565999999994,32.90468,11.21,52.982067,41.841096,36.201614,26.482833000000003,23.787369,37.291703000000005,52.571197999999995,30.354003000000002,22.772277
2012-03-05,32.85386,44.183978,53.643928,50.465558,38.818757,32.989311,11.1,53.01750799999999,42.069159,36.089773,26.423090000000002,23.870951,37.232738,52.580127000000005,30.318521,22.876102
2012-03-06,32.793751,43.923153000000006,53.465878000000004,50.430986,38.746706,32.76927,10.69,52.74285,41.645616,36.003741,26.132915,23.611848000000002,37.611805,52.062359,30.247557,22.711712
2012-03-07,32.8281,43.897071000000004,53.491313,50.258132,38.710678,32.574619,10.67,52.937768999999996,41.515296,36.132788,26.111328,23.662645,37.594957,52.035579,30.531405,22.798233
2012-03-08,32.793751,43.992705,53.796542,50.405059,38.449484000000005,32.549227,10.63,52.946627,41.678194,36.365071,26.3531,23.772704,37.712888,52.178411,30.744293,22.936667
2012-03-09,32.810925,44.131812,53.796542,50.465558,38.566571,32.930069,10.56,53.168124,41.621179,36.855444,26.154501999999997,23.925093,37.999294,52.82115400000001,30.912826000000003,23.092404000000002
2012-03-12,33.214515000000006,44.627385,54.356128000000005,51.174271000000005,39.278099,33.691753000000006,10.4,53.841476,41.629326,37.216770000000004,26.335829999999998,24.136745,38.235155999999996,53.258579000000005,31.205546000000002,23.395228
2012-03-13,33.532233000000005,44.653465999999995,54.508742000000005,51.338487,39.458233,33.637388,10.52,53.965514,42.240204,37.431846,26.327195,24.026685,38.252004,53.517463,31.285378,23.473095
2012-03-14,32.888208,43.949234000000004,53.796542,50.638416,38.845779,33.212672999999995,10.22,53.212426,42.093593,37.07052,25.990442,23.789635999999998,37.780276,52.740814,30.806384,23.03184
2012-03-15,32.982665999999995,43.888375,53.74567,50.197632,38.728691999999995,33.085260999999996,10.28,53.380762,41.507149,37.208169,26.016346,23.857364999999998,37.797124,52.812228000000005,30.69107,22.832841000000002
2012-03-16,33.25745,43.749268,53.59305500000001,49.800059000000005,38.404451,33.008812,10.23,53.301023,41.531586,37.242582,26.007711999999998,23.967423,37.350669,52.410512,30.628978000000004,22.841493
2012-03-19,32.982665999999995,43.697101,53.262391,49.627202000000004,38.044185999999996,33.10225,10.35,53.185843999999996,41.042881,37.122139000000004,25.886825,23.78117,37.089533,51.946306,30.487053999999997,22.694408
2012-03-20,33.008426,44.027482,53.135211,49.730918,38.134252000000004,32.98333,10.18,53.336464,40.920708000000005,37.586701,25.714132,23.544119,37.081111,52.401586,30.558018,22.991524
2012-03-21,32.8281,43.870986,53.008035,49.540774,38.368423,32.770973,10.2,53.433923,41.181349,37.52648,25.714132,23.459459,37.030568,52.535489,30.549146,22.956570000000003
2012-03-22,32.888208,43.836208,53.08434200000001,49.488915999999996,38.449484000000005,33.119239,10.01,53.416203,41.222072999999995,37.276994,25.740035,23.425595,37.123228999999995,52.580585,30.5935,22.947831
2012-03-23,33.042775,43.714490000000005,52.880855000000004,49.376562,38.431470000000004,32.991823,9.97,53.513662,41.287232,37.328610999999995,25.61915,23.425595,37.165347,52.427264,30.602369,22.877922
2012-03-26,33.051364,44.088341,53.338699,49.76549,38.548558,33.110742,9.89,53.983233999999996,41.800371000000005,37.509274,25.886825,23.484857,37.49387,52.869191,31.099103999999997,23.043958
2012-03-27,33.188755,44.349167,53.56762,49.964275,38.998891,33.20418,9.94,54.009813,41.173202,37.612513,26.111328,23.840432,37.704463,53.257006999999994,31.249896999999997,23.131342999999998
2012-03-28,32.776577,44.070953,53.186083999999994,49.825990000000004,38.495239,33.000316,9.79,53.557961,41.034738,37.260427,25.999077,23.637247,37.594957,52.6347,30.974918,22.974048
2012-03-29,32.871034,44.149201,53.186083999999994,50.128488,38.567839,33.229662,9.75,53.690856999999994,40.953285,37.373443,26.119963000000002,23.713441,37.771854,53.437387,31.081363,23.052695
2012-03-30,33.128646999999994,44.523052,53.440441,50.491486,38.576913,33.306111,9.73,54.116133999999995,41.116187,37.738569,26.430812,23.925093,37.847667,54.077732999999995,31.205546000000002,23.131342999999998
2012-04-02,33.386256,44.775185,53.669362,50.603844,38.831009,33.306111,9.92,54.780625,42.069159,37.808119,26.439446999999998,23.874297,37.957176000000004,55.141971999999996,31.391820000000003,23.22747
2012-04-03,33.300384,44.809962,53.771104,50.776701,38.703962,33.068272,9.7,54.895801,41.515296,37.547311,26.240848,23.848898000000002,38.108803,56.170134,31.37408,23.384767
2012-04-04,33.128646999999994,44.853433,53.898284,50.690274,38.858232,33.034294,9.69,55.321073999999996,41.075462,37.625553000000004,26.085423000000002,23.611848000000002,38.041412,56.061907,31.196673999999998,23.271163
2012-04-05,32.622014,44.670854999999996,52.804548,50.284059,38.831009,32.59259,9.63,55.710910999999996,41.010301,37.277814,25.653688,23.39173,37.881363,56.30542,31.090232,23.140082
2012-04-09,32.467447,44.253534,52.423014,49.921058,38.812859,32.473671,9.81,55.489414000000004,41.034738,36.990926,25.498265,23.417129,37.670770000000005,56.179155,31.099103999999997,23.061434
2012-04-10,31.960814000000003,43.644938,51.812556,49.385203000000004,38.05965,32.286795,9.53,55.152738,40.806674,36.547558,25.118338,22.909164999999998,37.367517,55.917604000000004,30.682201,22.773057
2012-04-11,32.003749,43.618853,51.761684,49.601274,37.805557,32.4312,9.64,55.285637,41.547872999999996,36.677959,25.351475,22.917631,37.485448,56.530893999999996,30.770902000000003,22.720625
2012-04-12,32.089617,43.731879,51.837990999999995,50.01613,37.85093,32.184865,9.78,55.391955,41.922548,37.077863,25.394648,22.94303,37.704463,56.720291,31.037012,22.851705
2012-04-13,32.038097,43.714490000000005,51.914297999999995,49.912417,37.723884000000005,31.845095,9.67,55.002122,41.311669,36.738813,25.63642,22.66365,37.687618,56.269343000000006,30.912826000000003,22.738103
2012-04-16,32.42451,44.114426,52.473884,50.318632,38.513389000000004,32.116912,9.74,55.569153,41.710775,37.390827,25.921364999999998,22.799107,38.05826,56.98184200000001,31.34747,23.061434
2012-04-17,32.622014,44.331782000000004,52.957162,50.318632,38.976205,32.337762,9.82,55.834949,42.069159,37.451685,26.180405,22.934564,38.235155999999996,57.748453000000005,31.560357,23.166299
2012-04-18,32.630599,44.010093,53.465878000000004,50.137128999999995,38.894532,31.981004,9.68,55.64003100000001,42.207623,37.295201,25.990442,22.773708,38.369935,57.22535500000001,31.542617,23.043958
2012-04-19,32.536142,43.940540999999996,53.08434200000001,50.042061,38.585989,31.947026,9.62,55.569153,42.289072,37.199571999999996,25.973173000000003,22.773708,38.327818,57.279466000000006,31.427302,22.991524
