Date,AMZN,BIDU,BT,CHL,CMCSA,CSCO,DCM,DIS,GOOGL,NTT,PCLN,T,TV,TWX,VOD,VZ
2011-11-14,218.92999300000002,138.880005,26.942396000000002,41.985093,20.676025,16.960767999999998,17.889999,33.928482,306.806828,25.379998999999998,534.400024,23.631325,20.640838000000002,30.37364,23.045996,30.814991
2011-11-15,217.830002,140.740005,27.021534999999997,42.312228000000005,20.759809,17.121959,17.75,34.238461,308.588597,25.08,546.820007,23.679899,20.699673,30.496467,22.768525,31.014872999999998
2011-11-16,211.99000499999997,138.100006,26.071868,42.303616999999996,20.024373,16.835397,17.9,33.374279,306.04105,25.59,538.330017,23.299402,20.140752,29.812144,22.515234,30.523498999999997
2011-11-17,204.520004,131.100006,25.465135999999998,41.899003,19.782329999999998,16.548837,17.690001000000002,33.017337,300.735752,25.110001,513.400024,23.161775,19.777943,29.233096000000003,22.531737,30.565140000000003
2011-11-18,197.139999,126.93,25.790485999999998,41.942049,19.949898,16.495108,17.77,33.468214,297.737736,24.940001000000002,496.920013,23.186061,19.817165,29.487522,22.242974,30.365257
2011-11-21,189.25,124.16999799999999,25.025476,41.752655,20.033682000000002,16.118998,17.620001000000002,32.247089,290.76077599999996,24.690001000000002,477.64999400000005,22.959382,19.444551999999998,29.110266999999997,21.937707,30.040451
2011-11-22,192.33999599999999,124.279999,24.911165,41.769873,19.91266,16.047358,17.620001000000002,31.955896999999997,290.29028700000003,24.799999,481.07000700000003,22.732703,19.1798,28.715459999999997,21.789206,30.140390999999997
2011-11-23,188.990005,119.550003,24.005464,41.08117,19.614762,15.590653,17.379998999999998,31.373515,285.340336,24.57,464.52999900000003,22.30363,18.601268,28.224149,21.343685,29.440807
2011-11-25,182.399994,119.910004,23.996672,40.857339,19.549597,15.671248,17.15,31.476838,281.78177200000005,24.15,459.17999299999997,22.190291000000002,18.336517,28.390848,21.145675,29.440807
2011-11-28,194.149994,126.809998,24.999097,41.666568,20.247797,16.127953,17.43,32.002863,294.389408,24.34,472.5,22.627458999999998,18.934659,29.4381,21.566445,30.190362
2011-11-29,188.389999,124.91999799999999,25.377206,41.339433,20.247797,15.832438,17.35,31.937109999999997,291.756779,24.299999,463.0,22.716510999999997,18.630685,29.49997,21.813955,30.506842
2011-11-30,192.28999299999998,130.990005,26.379631,42.759882,21.104255,16.692117,17.76,33.674863,299.994999,24.700001,485.89001500000006,23.461314,20.356475,30.772584000000002,22.399731,31.422962
2011-12-01,197.130005,134.830002,26.098249,42.441358,21.011162,16.638388,17.799999,33.806371999999996,307.192204,24.35,488.42999299999997,23.347975,20.023084,30.233490999999997,22.440984,31.456276000000003
2011-12-02,196.029999,134.08999599999999,25.245306,42.097008,21.7466,16.611522,17.879998999999998,34.388753,310.490483,24.75,486.48001100000005,23.445123000000002,19.954445,30.410239,22.110966,31.522901
2011-12-05,196.240005,134.630005,25.852038,42.140051,21.551103,16.826444,17.98,34.698729,313.138157,24.68,484.01998899999995,23.598941,20.297642,30.551638,22.366733,31.689469
2011-12-06,191.990005,131.25,26.529116,41.606307,21.588341,16.772712,17.969998999999998,34.595406,312.197209,24.74,479.10000599999995,23.615133,20.34667,30.684203999999998,22.57299,31.914336
2011-12-07,195.320007,129.330002,26.467564000000003,41.735437,21.532484,17.005543,17.959999,34.849021,312.007023,24.73,484.290009,23.801334,20.572198,30.825613,22.440984,31.906009
2011-12-08,190.479996,126.629997,26.282905,41.304997,20.918067999999998,16.629433,17.73,33.740615999999996,308.333347,24.65,479.459991,23.364167000000002,20.18978,29.986031,22.218223000000002,31.489590000000003
2011-12-09,193.029999,130.520004,26.731359,41.709612,21.113564999999998,16.907037,17.889999,34.341788,314.024021,24.93,479.73999000000003,23.501794,20.650643,30.578153999999998,22.506985999999998,32.005949
2011-12-12,189.520004,127.650002,26.054282,41.270561,21.662815,16.593613,17.49,34.426327,313.008,24.809998999999998,475.39001500000006,23.485602,20.719282,30.26,22.416233,31.939320000000002
2011-12-13,180.509995,122.220001,25.790485999999998,41.279171999999996,21.588341,16.539882000000002,17.68,34.125743,313.128147,25.26,462.69000199999994,23.50989,20.317252,29.897654,22.581238,31.864364000000002
2011-12-14,180.21000700000002,117.970001,25.52669,41.08117,21.579031,16.101088,17.469998999999998,33.581334999999996,309.344334,25.15,445.19000199999994,23.323688,19.905416,29.879984999999998,22.308976,31.864364000000002
2011-12-15,181.259995,114.339996,25.614621,40.469943,21.681435,16.154819,17.540001,33.609987,310.080082,25.24,445.39001500000006,23.307497,20.023084,29.941843,22.473981,31.997618
2011-12-16,181.259995,114.519997,25.799279000000002,40.547422,21.718671,16.065268,17.48,33.734151000000004,313.293308,24.870001000000002,457.079987,23.356071,19.679887,30.569316999999998,22.416233,32.29744
2011-12-19,179.330002,111.449997,25.298067,39.910373,21.290443,15.841393,17.34,33.189744,311.226231,24.629998999999998,459.73001100000005,23.267018,19.140578,29.641369,22.259476,32.172517
2011-12-20,182.520004,118.400002,26.177388,40.771253,21.783835999999997,16.486153,17.690001000000002,34.545984999999995,315.500492,25.049999,480.089996,23.574655,19.748526000000002,30.684203999999998,22.597741,32.655561
2011-12-21,174.350006,112.970001,26.089454999999997,40.332202,21.960714000000003,16.047358,17.68,34.641496999999994,313.22321,24.83,472.329987,23.720376,20.052502,30.931659999999997,22.490484,32.672218
2011-12-22,179.029999,115.559998,26.362044,40.822903000000004,21.99795,16.235412,17.809998999999998,35.290966,315.165165,24.92,479.69000199999994,24.011822,20.219197,31.187948,22.57299,32.722189
2011-12-23,177.279999,117.809998,26.406011,41.132821,22.193447,16.539882000000002,17.77,36.007290999999995,316.886906,25.049999,481.73001100000005,24.181832,20.179973999999998,31.780071000000003,22.870001000000002,33.296846
2011-12-27,176.270004,116.25,26.370838,41.124213,22.156209,16.638388,17.870001000000002,35.921332,320.445469,24.700001,484.209991,24.319459,19.974057000000002,31.79774,22.977258,33.305176
2011-12-28,173.889999,116.5,25.949056,40.986473,21.839691000000002,16.262278,17.860001,35.567946,320.17017000000004,24.610001,475.39999400000005,24.246598000000002,20.081917,31.727041999999997,22.614243,33.113621
2011-12-29,173.860001,114.720001,26.510839,41.459956,22.184138,16.342873,18.059998999999998,36.01684,321.521519,24.91,476.0,24.424702,20.562393,32.151246,22.886503,33.355145
2011-12-30,173.100006,116.470001,26.430584000000003,41.744046999999995,22.17759,16.190638,18.35,35.81627,323.27328900000003,25.33,467.709991,24.481372,20.650643,31.939149,23.125759,33.413443
2012-01-03,179.029999,124.290001,27.812751000000002,42.269181,22.916532,16.73871,18.629998999999998,36.589903,333.038029,25.73,485.14999400000005,24.594711,20.895784,32.107064,23.307274,33.088637
2012-01-04,177.509995,121.989998,27.750331,41.86457,23.131666,17.062164000000003,18.67,37.105654,334.47446099999996,25.950001,480.910004,24.635189999999998,21.013451999999997,32.248463,23.216521,32.655561
2012-01-05,177.610001,123.269997,27.108290999999998,42.363878,23.337449,16.999271,18.530001000000002,37.726471000000004,329.83484300000003,25.639999,486.209991,24.610903,20.935007000000002,32.513591999999996,22.903007000000002,32.430694
2012-01-06,182.610001,121.089996,26.956699,41.855959000000006,23.094253,16.936378,18.51,38.118062,325.335331,25.52,480.30999800000006,24.380894,20.856562,32.301484,22.977258,32.337894
2012-01-09,178.559998,120.110001,27.286635999999998,42.613534,23.580643,17.044194,18.540001,37.965246,311.541538,25.6,476.079987,24.364465,20.7487,32.531271000000004,22.820501,32.371638
2012-01-10,179.33999599999999,126.879997,27.616571,42.665188,23.758364,16.918407000000002,18.780001000000002,37.850635,311.88187,25.620001000000002,484.27999900000003,24.446610999999997,21.101703,32.672670000000004,22.944251,32.540372999999995
2012-01-11,178.899994,128.190002,27.696826,42.536055,23.777071,17.134043,18.51,36.962391,313.293308,25.58,477.700012,24.635545999999998,21.082091000000002,33.017336,22.870001000000002,32.818785999999996
2012-01-12,175.929993,128.300003,27.580903000000003,42.751275,23.851901,17.205921,18.26,36.991043,315.135136,25.379998999999998,476.17999299999997,24.742337,21.170342,33.238273,22.944251,32.835656
2012-01-13,178.419998,127.410004,27.794915999999997,42.191702,23.739656,17.125058,18.26,36.675862,312.807804,25.52,482.42999299999997,24.701263,20.297642,32.937795,22.17697,32.835656
2012-01-17,181.66000400000001,128.850006,28.080265999999998,42.183095,23.889316,17.349678,17.98,36.752268,314.604618,25.290001,498.209991,24.849126000000002,20.376087,32.973144,22.218223000000002,32.920025
2012-01-18,189.440002,126.07,28.098101,42.200313,24.057681,17.55633,17.870001000000002,37.268023,316.77176299999996,24.889999,518.830017,24.914842,21.082091000000002,33.043845000000005,22.465733,32.911587
2012-01-19,194.449997,123.620003,28.196191,42.493012,24.197988,17.780951,17.75,37.669164,320.105107,24.59,526.070007,24.988774,21.082091000000002,33.34433,22.432736,32.903151
2012-01-20,190.929993,122.800003,28.784724,42.42414,24.385061,17.897753,17.790001,37.545003,293.288303,24.82,518.580017,25.062704999999998,21.111508999999998,33.229433,22.903007000000002,32.877842
2012-01-23,186.08999599999999,123.93,28.633133,42.716839,24.25411,17.816889,17.969998999999998,37.487696,293.053043,24.860001,518.02002,24.972344,20.895784,33.088034,22.985505,32.39695
2012-01-24,187.0,121.75,29.132495000000002,42.734057,24.188634,17.807904,17.889999,37.487696,290.75577200000004,24.950001,523.72998,24.717692,20.640838000000002,33.202923999999996,22.820501,31.882310999999998
2012-01-25,187.800003,125.029999,29.114663,42.923451,24.431829999999998,17.816889,18.0,37.783778999999996,285.030033,24.870001000000002,528.349976,24.816266,20.34667,33.768534,22.771,31.797942
2012-01-26,193.320007,123.900002,29.096828000000002,42.983713,24.609548999999998,17.816889,18.200001,37.583205,284.33432400000004,25.219998999999998,524.659973,24.191959,19.689693,33.556426,22.564734,31.502658
2012-01-27,195.369995,131.360001,28.579628999999997,43.732677,24.628257,17.574299,18.309998999999998,37.487696,290.280277,25.32,525.8599849999999,23.953735,19.552415,33.176411,22.391482,31.392979999999998
2012-01-30,192.149994,130.729996,28.463706,43.267801,24.656318,17.574299,17.98,37.239371999999996,289.134128,25.219998999999998,522.409973,24.101598000000003,19.375913,33.079205,22.440984,31.73045
2012-01-31,194.440002,127.519997,28.820394,43.973725,24.862099,17.655162,17.780001000000002,37.153412,290.345341,25.030001000000002,529.48999,24.1591,19.33669,32.752208,22.341983,31.772633000000003
2012-02-01,179.46000700000002,127.730003,29.096828000000002,44.29225,25.114649,17.789934,17.82,37.564106,290.705723,25.219998999999998,535.900024,24.315178,20.003472,33.30897,22.341983,31.890746000000004
2012-02-02,181.720001,130.78999299999998,29.105744,44.197553000000006,24.96499,17.789934,17.940001000000002,37.162962,292.847843,25.1,533.830017,24.471255,19.42494,32.858258,22.465733,31.688267
2012-02-03,187.679993,134.529999,30.363069,44.059812,25.395259,18.050494,17.91,38.204021000000004,298.463474,24.83,546.97998,24.602689,19.621054,33.750854,22.99376,31.924494
2012-02-06,183.139999,131.369995,30.585998999999997,43.439978,25.339137,18.140342999999998,17.9,38.643367,304.849857,24.76,536.72998,24.619117000000003,19.493579,33.556426,23.299018,32.177594
2012-02-07,184.190002,129.490005,30.398739000000003,43.414152,25.339137,18.149328,17.98,39.14002,303.688694,24.870001000000002,529.1900019999999,24.67662,19.493579,33.671316,23.051508,31.991985999999997
2012-02-08,185.479996,130.889999,30.193644,43.792938,25.488796,18.355978,17.84,39.417,305.230229,24.790001,538.369995,24.66019,19.699499,33.680156,22.803997,31.991985999999997
2012-02-09,184.979996,135.449997,30.175809,43.577718,25.685222,17.969631,17.6,39.665324,306.036045,24.43,540.130005,24.635545999999998,19.679887,33.32665,22.911254,31.991985999999997
2012-02-10,185.53999299999998,136.58999599999999,30.024215,43.5605,25.42332,17.879782000000002,17.52,39.588918,303.25827400000003,24.440001000000002,545.039978,24.512328,19.405331,33.158732,22.605987,31.797942
2012-02-13,191.58999599999999,140.0,30.309568,44.111466,25.638455,17.996585999999997,17.58,39.913652,306.406407,24.42,571.150024,24.67662,19.522997,33.476889,22.713244,32.169159
2012-02-14,191.300003,140.860001,30.122303999999996,44.085637,25.488796,18.032524,17.459999,39.732181,305.185185,24.190001000000002,576.9400019999999,24.701263,19.826971,33.44154,22.638994,32.093228
2012-02-15,184.470001,138.320007,29.712114,44.757126,26.676715,17.888767,17.459999,39.397897,303.083073,24.23,570.299988,24.536972,19.895612,33.123383000000004,22.52349,31.916058000000003
2012-02-16,179.929993,141.830002,30.068803000000003,45.454436,26.798312,18.140342999999998,17.450001,39.674877,303.563572,24.34,571.320007,24.66019,20.356475,33.494569,22.746249,32.101664
2012-02-17,182.5,136.899994,30.354153999999998,45.557741,27.284703999999998,18.230191,17.33,39.875446999999994,302.62262400000003,23.93,582.52002,24.651976,20.846757,33.317809999999994,22.927757,32.447568
2012-02-21,182.259995,130.639999,30.300649,45.187565,27.191167,18.293085,17.299999,39.703528999999996,307.307316,23.73,584.75,24.923057,20.415309,33.202923999999996,22.969002,32.472881
2012-02-22,180.580002,133.71000700000002,30.131224,45.118693,27.387595,18.077448999999998,17.450001,39.417,304.274265,23.57,587.719971,24.87377,20.307446,32.769887,22.622491,32.236651
2012-02-23,178.889999,132.850006,30.291733,45.084257,27.883339000000003,18.176281,17.379998999999998,39.61757,303.35837200000003,23.48,587.400024,25.021631,20.229001,32.973144,22.589492,32.169159
2012-02-24,179.130005,134.889999,30.559248999999998,45.127301,27.303411999999998,18.095418,17.030001000000002,39.455203999999995,305.255253,23.299999,590.409973,24.923057,20.366281,33.30897,22.531737,32.177594
2012-02-27,178.529999,134.53999299999998,30.693005,44.903473999999996,27.303411999999998,18.122373,17.1,39.770386,304.959965,23.23,591.539978,24.939487,20.385893,33.442461,22.539985,32.169159
2012-02-28,183.800003,138.28999299999998,30.657339,45.376957,27.471778000000004,18.149328,17.219998999999998,40.047366,309.50449,23.67,632.76001,25.079135,20.474142,33.691635999999995,22.713244,32.186033
2012-02-29,179.690002,136.699997,30.443324,45.635220000000004,27.509192,17.861812,17.09,40.104673,309.43442200000004,23.559998999999998,627.02002,25.128422,20.915395999999998,33.113192,22.350229000000002,32.152285
2012-03-01,180.03999299999998,138.869995,30.907019000000002,45.454436,27.546608000000003,17.861812,17.299999,40.486711,311.511509,23.82,637.320007,25.161279,20.856562,33.335674,22.64724,32.422259000000004
2012-03-02,179.300003,141.429993,30.425489000000002,45.351131,27.350178999999997,17.753996,17.110001,40.458059000000006,310.935948,23.66,645.8599849999999,25.358431,20.846757,33.050905,22.424481,32.624739
2012-03-05,180.259995,136.66000400000001,30.505744,45.015389,27.219228,17.610239,17.33,40.782794,307.432438,23.75,642.6900019999999,25.457005,20.532977,32.890721,22.399731,32.903151
2012-03-06,181.08999599999999,133.270004,29.489184,44.662428000000006,27.050862,17.50242,17.4,40.114222999999996,302.78278,23.73,629.73999,25.243425,20.052502,32.490264,22.135717,32.641612
2012-03-07,183.770004,134.940002,29.765618,44.455816,27.350178999999997,17.439527,17.360001,39.875446999999994,303.703709,23.620001000000002,641.599976,25.366644,19.974057000000002,32.561463,22.152219,32.793473
2012-03-08,187.639999,137.190002,30.55033,45.273652,27.70562,17.682117,17.290001,40.133325,303.873875,23.49,653.820007,25.465220000000002,20.287836,32.801726,22.275979,33.08876
2012-03-09,184.320007,138.529999,30.639504,47.649678,27.911401,17.789934,17.17,40.343447999999995,300.425419,23.450001,647.450012,25.613082000000002,20.366281,32.677147999999995,21.92946,32.987517
2012-03-12,183.389999,137.800003,30.256064000000002,48.235076,27.696267,17.816889,17.15,40.438957,302.877873,23.389999,650.950012,25.826662,20.229001,32.196601,22.10272,33.173126
2012-03-13,184.58999599999999,140.179993,30.71084,48.278123,28.098475,18.167296,17.17,42.033972999999996,309.199192,23.67,653.789978,25.982738,20.719282,32.499165000000005,22.32548,33.308113
2012-03-14,182.259995,136.509995,30.443324,46.513317,27.864633,18.149328,16.91,41.527771,308.303318,23.24,650.75,25.834877,20.493754,32.018614,21.665447,33.299678
2012-03-15,184.429993,136.33999599999999,30.318484,46.694103999999996,27.873984999999998,17.888767,16.940001000000002,41.518221000000004,310.87588900000003,23.4,657.25,25.990953,20.738894000000002,31.894036,21.690196,33.358734000000005
2012-03-16,185.050003,136.08999599999999,30.371988,46.108706,27.593375,17.996585999999997,16.889999,41.250791,312.832829,23.08,675.5,25.94988,20.611422,31.956327,21.789206,33.384043
2012-03-19,185.520004,137.940002,30.853515,45.480265,27.930109,18.095418,16.889999,41.489565999999996,317.307316,22.98,696.929993,25.999167,20.758506,31.98302,21.987216,33.451538
2012-03-20,192.330002,137.350006,30.639504,44.929299,27.845925,18.481765,16.9,41.298549,317.062077,22.940001000000002,696.469971,26.114173,20.493754,31.751648,22.57299,33.434665
2012-03-21,191.729996,140.610001,30.791095000000002,45.85905,27.789802,18.418872,16.860001,41.327201,320.31030699999997,22.74,703.650024,26.155245,20.483948,31.822836,22.564734,33.561213
2012-03-22,192.399994,143.720001,31.067528999999997,45.669655999999996,27.958169,18.311053,16.969998999999998,41.346303000000006,323.348362,23.08,711.98999,26.048455,20.532977,31.822836,22.886503,33.459974
2012-03-23,195.03999299999998,144.320007,32.895555,45.807396000000004,28.051706,18.445826999999998,17.07,41.69014,321.61661200000003,23.02,714.98999,25.892379000000002,20.738894000000002,32.997515,22.812245,33.257490999999995
2012-03-26,202.869995,150.800003,32.752879,46.323926,28.388439,18.724356,17.01,42.387363,324.98999399999997,22.780001000000002,735.400024,26.114173,21.160535999999997,33.086498999999996,23.068011,33.181564
2012-03-27,205.440002,150.020004,32.315939,46.521928,28.220072,18.787249,16.74,42.16769,323.83383599999996,22.549999,728.849976,25.990953,20.964423,32.712746,22.977258,32.616303
2012-03-28,201.16000400000001,148.08999599999999,32.119759,46.427231,27.98623,18.939991,16.6,41.556422999999995,328.20822599999997,22.559998999999998,718.200012,25.760945,20.885978,32.294486,22.919501999999998,32.278834
2012-03-29,204.610001,146.41000400000001,31.932499,46.384187,27.902046999999996,18.895068,16.620001000000002,41.078872,324.52954500000004,22.459999,720.039978,25.637725,20.532977,33.050905,23.109264000000003,32.118536999999996
2012-03-30,202.509995,145.770004,32.244599,47.417243,28.070414000000003,19.002883999999998,16.67,41.8143,320.940953,22.620001000000002,717.5,25.654155,20.670254999999997,33.593739,22.828748,32.253525
2012-04-02,198.050003,146.699997,32.868804,47.115934,28.261328000000002,19.038823999999998,16.66,41.871608,323.783787,22.559998999999998,719.969971,25.834877,21.30762,33.451361999999996,23.356775,32.49819
2012-04-03,199.66000400000001,147.059998,32.43186,46.866278,27.894543,18.777276999999998,16.49,41.346303000000006,321.631626,22.389999,743.619995,25.818447,20.925202,33.362367,23.191763,32.447568
2012-04-04,193.990005,144.690002,31.549059000000003,46.453056,27.574781,18.36241,16.5,41.002466,317.89288700000003,22.23,745.900024,25.933451,20.719282,32.855123,22.729747,32.388512
2012-04-05,194.389999,148.25,31.44205,46.427231,27.800495,18.236145,16.450001,41.145733,316.476475,22.120001000000002,756.799988,25.775169,20.787923000000003,32.61485,22.57299,32.191907
2012-04-09,191.869995,148.800003,31.31721,46.212011,27.584184999999998,18.001654000000002,16.59,40.219284,315.735752,22.290001,764.75,25.525247,20.582004,32.063109999999995,22.515234,32.020945000000005
2012-04-10,186.979996,144.419998,30.648419,45.962355,26.944661,17.631881,16.610001,39.149573,313.743748,22.309998999999998,741.26001,25.100382,20.013278,31.511374,22.234726000000002,31.456775
2012-04-11,187.970001,146.16000400000001,30.247145,46.478885,27.255018,18.055769,16.75,39.512508000000004,318.298313,22.360001,729.570007,25.366965,19.983860999999997,31.787242,22.383228,31.952563
2012-04-12,190.690002,151.320007,31.1567,47.115934,27.913353000000004,18.091843,16.74,40.257489,325.830845,22.33,742.150024,25.691862,20.268225,32.063109999999995,22.440984,32.097878
2012-04-13,188.46000700000002,151.380005,30.666254,46.892106,27.744066999999998,17.902448,16.700001,39.970956,312.612614,22.389999,735.179993,25.441942,19.689693,31.760548999999997,22.234726000000002,31.849984000000003
2012-04-16,185.5,147.66000400000001,30.612753,47.167588,27.997996,17.794221,16.85,39.789488,303.338352,22.73,702.0,25.500256,19.964251,31.778340999999998,22.473981,31.995302000000002
2012-04-17,188.389999,147.490005,31.263708,47.391415,28.298948,18.109881,16.870001000000002,40.763690999999994,305.09009199999997,22.58,715.369995,25.733515,20.101529,32.330087,22.746249,32.260292
2012-04-18,191.070007,147.919998,30.996190000000002,47.365589,28.082639,18.091843,16.780001000000002,40.582223,304.029026,22.530001000000002,732.219971,25.616885,19.964251,32.232195000000004,22.564734,32.191907
2012-04-19,191.100006,144.740005,30.933770000000003,47.554984000000005,27.725257,17.956560999999997,16.700001,40.190632,299.949955,22.360001,717.179993,25.608555,19.797555,32.312288,22.853498000000002,32.610762
2012-04-20,189.979996,144.91000400000001,31.37963,48.209251,27.697044,17.956560999999997,16.809998999999998,40.448506,298.328342,22.469998999999998,710.169983,25.708524,19.905416,32.570353999999995,22.84525,33.106546
2012-04-23,188.240005,139.66000400000001,30.407655,46.556364,27.311448,17.749126999999998,16.77,40.123771999999995,299.099094,22.440001000000002,699.0,25.500256,19.866194,32.276691,22.853498000000002,32.969778000000005
2012-04-24,190.330002,135.830002,30.791095000000002,46.986804,27.602995,17.514636,16.809998999999998,40.286141,300.935947,22.379998999999998,685.01001,26.424962,19.866194,32.41017,22.903007000000002,33.764745
2012-04-25,194.419998,134.820007,31.138865000000003,47.167588,27.885138,17.577768,16.74,40.782794,305.165165,22.379998999999998,724.549988,26.441623999999997,19.826971,33.086498999999996,22.919501999999998,33.747648999999996
2012-04-26,195.990005,133.21000700000002,31.370714000000003,46.93515,28.440019,17.676976,17.030001000000002,41.41316,308.043034,22.559998999999998,733.27002,27.024772,20.062306,33.709427000000005,23.134014999999998,34.311819
2012-04-27,226.850006,134.440002,30.924853999999996,46.93515,28.477639,18.019692000000003,17.110001,41.403607,307.797794,22.469998999999998,762.130005,27.216377,21.317426,33.878512,23.04326,34.388752000000004
2012-04-30,231.899994,132.699997,30.55033,47.641071000000004,28.543471999999998,18.182032,17.120001000000002,41.174385,302.72772599999996,22.549999,760.820007,27.416315,21.542955,33.344575,22.952507,34.516974
2012-05-01,230.039993,133.479996,31.468804,47.873508,28.778592,18.019692000000003,16.889999,41.823853,302.517521,22.450001,755.169983,27.541277,21.846931,33.745022,23.117511999999998,34.670838
2012-05-02,230.25,134.100006,31.005109,48.346992,28.609305,17.893429,16.65,41.585078,303.933933,22.219998999999998,761.0599980000001,27.524615,21.719457000000002,33.184391999999995,23.150517,34.705028000000006
2012-05-03,229.44999700000002,133.110001,31.094278999999997,48.975433,28.552877000000002,17.785201999999998,16.6,41.842956,305.81583,22.15,749.72998,27.582929999999998,21.317426,32.908524,23.134014999999998,34.739221
2012-05-04,223.99000499999997,130.020004,31.112114000000002,48.613865000000004,27.697044,17.244070999999998,16.58,41.002466,298.783787,22.200001,736.070007,27.374662,20.964423,32.347883,22.927757,34.414395
2012-05-07,225.16000400000001,127.970001,31.308294,48.958215,27.866328000000003,17.207995,16.75,41.852505,304.079075,22.35,737.650024,27.491291999999998,20.974229,32.036417,23.092762,34.645192
2012-05-08,223.899994,127.309998,31.138865000000003,48.019856,27.650019,16.874295999999998,16.51,42.310953000000005,306.70169500000003,22.120001000000002,716.200012,27.524615,20.993841,31.760548999999997,23.068011,34.662289
2012-05-09,222.979996,123.699997,31.183453999999998,48.786039,27.433709000000004,16.93743,16.440001000000002,42.998627,304.879887,22.389999,718.950012,27.333009999999998,20.90559,31.71605,22.746249,34.405848
2012-05-10,226.690002,123.660004,30.559248999999998,48.854911,27.866328000000003,15.160712,16.280001000000002,43.246951,307.13715,22.120001000000002,681.1099849999999,27.599591999999998,20.660449,31.920728999999998,22.952507,34.662289
2012-05-11,227.67999300000002,122.230003,29.854789,48.355599,27.631209000000002,14.890147,16.280001000000002,43.514382,302.917912,21.780001000000002,675.3900150000001,27.982803000000004,20.101529,31.760548999999997,22.771,35.183719
2012-05-14,222.92999300000002,121.83000200000001,29.328674,47.71855,27.170375,15.070523000000001,16.17,43.141889,302.302311,21.950001,663.179993,27.932817,19.944639000000002,31.653762,22.589492,34.952921999999994
2012-05-15,224.38999900000002,123.870003,29.408928999999997,47.890726,27.132757,14.917204000000002,16.25,42.989074,305.860874,22.35,662.330017,27.782865,19.542609,31.395685999999998,22.539985,35.089690000000004
2012-05-16,224.059998,122.260002,29.230584000000004,46.831845,27.132757,15.052487,16.08,43.055934,314.779789,21.77,662.23999,27.649573999999998,19.385719,31.386795000000003,22.094464000000002,34.944375
2012-05-17,218.36000099999998,117.400002,28.294279,46.238478,26.662519,14.926221,16.040001,42.339609,311.836857,21.879998999999998,645.409973,27.732883,19.1798,30.808352000000003,21.599443,35.363227
2012-05-18,213.850006,115.370003,28.597464000000002,46.132992,26.596686,14.854070000000002,16.08,41.842956,300.500492,21.73,632.0,28.041117,19.268051,30.496886,21.533439,35.499996
2012-05-21,218.11000099999998,121.75,28.820394,46.38792,27.001089,15.034448000000001,16.0,42.396912,307.36237,21.719998999999998,657.679993,28.016126,19.836776999999998,30.701565000000002,21.690196,35.337584
2012-05-22,215.330002,119.339996,29.016572999999998,46.431872,27.2174,15.088560999999999,15.85,42.396912,300.700718,21.290001,660.080017,27.94115,19.640665,30.746060999999997,22.366733,35.380324
2012-05-23,217.27999900000003,122.290001,28.963069,46.308803999999995,27.076328999999998,15.052487,15.99,42.224994,305.035038,21.48,673.119995,27.791196999999997,19.58183,30.630377000000003,22.17697,35.286295
2012-05-24,215.24000499999997,118.260002,28.820394,44.823196,27.207995,14.781920000000001,15.88,42.444666999999995,302.13214500000004,21.15,668.969971,28.024456,19.532803,30.772758000000003,22.358477,35.380324
2012-05-25,212.88999900000002,117.589996,28.775809000000002,44.823196,27.132757,14.727807,15.83,42.501974,296.061069,21.280001000000002,652.880005,28.066108000000003,19.322603,30.879552,22.424481,35.431613
2012-05-29,214.75,121.589996,28.802559000000002,45.51765,27.480732,14.962298,15.75,43.437971999999995,297.46747200000004,21.35,658.039978,28.274376,19.608791,31.623746,22.383228,35.688054
2012-05-30,209.229996,118.160004,28.312114,44.726499,27.226805,14.781920000000001,15.71,43.170545000000004,294.409428,21.290001,637.76001,28.19107,18.996941,30.933343,22.069713,35.405967
2012-05-31,212.91000400000001,117.769997,28.401286,44.594639,27.189185,14.727807,15.98,43.657645,290.720737,21.4,625.48999,28.465981,18.740358999999998,30.906447999999997,22.10272,35.594025
2012-06-01,208.220001,113.349998,27.661158,43.671628999999996,26.925851,14.394109,16.290001,42.406465000000004,285.775791,21.4,610.5,28.241055,18.503514000000003,30.269849,22.094464000000002,35.072594
2012-06-04,214.57000699999998,115.68,27.848419,43.697998999999996,27.226805,14.529392000000001,16.110001,42.416015,289.58459799999997,21.15,616.539978,28.449323,18.73049,30.592631,22.119222,35.337584
2012-06-05,213.210007,117.279999,27.928673999999997,43.803489,27.302042999999998,14.538412,16.030001000000002,42.826708,285.490482,20.91,619.830017,28.374346000000003,18.779834,30.520905,22.143973000000003,35.217912
2012-06-06,217.63999900000002,119.120003,28.267528000000002,44.849567,27.988590999999996,15.052487,15.9,43.485726,290.575596,21.01,642.51001,28.790881,19.115364000000003,31.256128000000004,22.516965,35.70515
2012-06-07,218.80000299999998,122.459999,28.499374,44.955053,28.223709999999997,14.953278,15.92,43.581238,289.404392,20.77,636.150024,28.457652000000003,19.095627,31.381655,22.516965,35.594025
2012-06-08,218.479996,121.309998,28.659884,44.357293,28.468234000000002,15.088560999999999,15.82,44.16385,290.515537,20.73,644.3599849999999,28.782549,19.243654,31.587871999999997,22.791355,36.277867
2012-06-11,216.5,120.800003,28.543959,44.207855,28.157877000000003,14.863089000000002,15.66,43.743604,284.534519,20.9,641.710022,28.815872,18.631804000000002,30.987143,22.688463,36.380446
