Date,^IXIC
2011-09-02,-0.1323968160656801
2011-09-06,-0.12979103863804664
2011-09-07,-0.10247328272104461
2011-09-08,-0.08523256474304741
2011-09-09,-0.10782106100316313
2011-09-12,-0.09479455158249672
2011-09-13,-0.07740997690642104
2011-09-14,-0.03622377207079086
2011-09-15,-0.03193381450482191
2011-09-16,0.025786428815301132
2011-09-19,0.03175637783556429
2011-09-20,0.0986347038073061
2011-09-21,0.022424762157607914
2011-09-22,0.03133906111353646
2011-09-23,-0.003791081188838308
2011-09-26,0.0034728989343846273
2011-09-27,-0.003275623497380087
2011-09-28,-0.012629484879369435
2011-09-29,-0.012231819582332548
2011-09-30,0.01469061093960411
2011-10-03,-0.0025663622511188366
2011-10-04,0.025343521290875026
2011-10-05,0.005907439168074902
2011-10-06,0.01585698687256598
2011-10-07,0.024681549612024067
2011-10-10,0.0347601458126523
2011-10-11,0.008165114349630853
2011-10-12,0.011109724278567157
2011-10-13,0.015809521999399667
2011-10-14,0.04784294713913573
2011-10-17,0.05426287621707426
2011-10-18,0.07421684117788474
2011-10-19,0.021616867904068027
2011-10-20,0.027471878559309326
2011-10-21,0.0686672035489091
2011-10-24,0.08190079147154239
2011-10-25,0.04196829734134755
2011-10-26,0.030366706774224594
2011-10-27,0.050462707778669236
2011-10-28,0.04379338843088365
2011-10-31,0.027395518217086412
2011-11-01,0.006454989137898437
2011-11-02,0.04010339705305754
2011-11-03,0.09866963260382344
2011-11-04,0.08171612119470306
2011-11-07,0.0709503606666182
2011-11-08,0.07093520433914091
2011-11-09,0.05220375020192303
2011-11-10,0.05820389373335644
2011-11-11,0.10902960531791894
2011-11-14,0.13759129828278538
2011-11-15,0.11700662629367242
2011-11-16,0.0727898266099718
2011-11-17,0.03237963627152518
2011-11-18,0.03757028992200051
2011-11-21,-0.0167222599639949
2011-11-22,-0.02390603256900814
2011-11-23,-0.05553354977700997
2011-11-25,-0.06821130151517152
2011-11-28,-0.05266788044250903
2011-11-29,-0.038016426875499554
2011-11-30,-0.013957035537748297
2011-12-01,0.008509819998201662
2011-12-02,0.010894172185768491
2011-12-05,0.006938512535015429
2011-12-06,-0.018477863219850788
2011-12-07,0.004089583659533824
2011-12-08,-0.02048162939844167
2011-12-09,-0.03351302984376281
2011-12-12,-0.0456277136698815
2011-12-13,-0.039166854335471624
2011-12-14,-0.025949728040338016
2011-12-15,-0.037488909290895545
2011-12-16,-0.052869340479401505
2011-12-19,-0.06068537309799027
2011-12-20,-0.03395604118356366
2011-12-21,-0.054819639869695735
2011-12-22,-0.008467931199762524
2011-12-23,-0.002479861814763562
2011-12-27,-0.019990685580961287
2011-12-28,-0.02530463858236598
2011-12-29,-0.026974894766499058
2011-12-30,-0.013055036010286014
2012-01-03,0.0234660803305502
2012-01-04,0.02948886569484932
2012-01-05,0.05814985304899212
2012-01-06,0.06065964123019674
2012-01-09,0.08799712779105717
2012-01-10,0.10689695677307509
2012-01-11,0.07257429376873015
2012-01-12,0.0831600511102717
2012-01-13,0.03447256118153175
2012-01-17,0.038793743393836566
2012-01-18,0.054352431429830705
2012-01-19,0.04991793968612401
2012-01-20,0.05175949551857295
2012-01-23,0.05094347484223438
2012-01-24,0.07327895707625176
2012-01-25,0.06477887097934176
2012-01-26,0.07389004856373393
2012-01-27,0.09199503237741657
2012-01-30,0.10736376246521218
2012-01-31,0.10737072145575688
2012-02-01,0.11463878757662394
2012-02-02,0.13338144267532304
2012-02-03,0.11596053904176351
2012-02-06,0.12568805014990603
2012-02-07,0.11719022591021977
2012-02-08,0.11350175134599927
2012-02-09,0.1150502950775043
2012-02-10,0.12119781057149304
2012-02-13,0.12153079656557564
2012-02-14,0.12539784207780302
2012-02-15,0.10084497792311176
2012-02-16,0.11761617696048465
2012-02-17,0.10559351827492591
2012-02-21,0.10259069933480802
2012-02-22,0.09587300764544526
2012-02-23,0.0941646549491213
2012-02-24,0.09332806632336288
2012-02-27,0.08861891780464903
2012-02-28,0.10185308279670346
2012-02-29,0.08753768517494387
2012-03-01,0.07916352726002995
2012-03-02,0.0673736099187896
2012-03-05,0.05877203569807654
2012-03-06,0.04530978695056809
2012-03-07,0.05348737322479735
2012-03-08,0.05397201153019049
2012-03-09,0.06525553852292432
2012-03-12,0.059331401925320604
2012-03-13,0.08106145464790337
2012-03-14,0.08063354167409953
2012-03-15,0.07306192725365279
2012-03-16,0.06839229656838386
2012-03-19,0.05942201125704205
2012-03-20,0.05932477802929981
2012-03-21,0.05896531273267458
2012-03-22,0.05057168574239834
2012-03-23,0.048062483290089775
2012-03-26,0.07530965253771837
2012-03-27,0.06446095944153551
2012-03-28,0.059051813506908246
2012-03-29,0.06157081318097313
2012-03-30,0.04450224357274202
2012-04-02,0.05688768144992418
2012-04-03,0.05595932814712401
2012-04-04,0.04599807361586605
2012-04-05,0.041772355861536825
2012-04-09,0.028116432897511645
2012-04-10,0.008448654065688066
2012-04-11,0.009943869243113301
2012-04-12,0.029883197286553198
2012-04-13,0.007480873751474659
2012-04-16,0.004102547633736631
2012-04-17,0.03129663262449922
2012-04-18,0.041620811515498346
2012-04-19,0.02448150841689989
2012-04-20,0.010109691487586225
2012-04-23,-0.005986646925441819
2012-04-24,-0.007393541707376827
2012-04-25,-0.003371843755182957
2012-04-26,0.003249261547386695
2012-04-27,0.004197735715526729
2012-04-30,-0.0029129772820873923
2012-05-01,-0.009056929228971833
2012-05-02,-0.0046516287285460756
2012-05-03,-0.01659014927613056
2012-05-04,-0.034922886810794695
2012-05-07,-0.03590703629845271
2012-05-08,-0.056459917363173795
2012-05-09,-0.059493368106029676
2012-05-10,-0.05517625674787241
2012-05-11,-0.05218780155326208
2012-05-14,-0.061130747757000226
2012-05-15,-0.07242361270274611
2012-05-16,-0.07693099039645568
2012-05-17,-0.08291808248884769
2012-05-18,-0.09794187988962832
2012-05-21,-0.0655939823974655
2012-05-22,-0.05086215473118072
2012-05-23,-0.05514405831690716
2012-05-24,-0.07074672727771125
2012-05-25,-0.057715376427758036
2012-05-29,-0.03928855436028589
2012-05-30,-0.06752287562473114
2012-05-31,-0.06733077118184627
2012-06-01,-0.08647543985754191
2012-06-04,-0.08013462811464844
2012-06-05,-0.0647510805341962
2012-06-06,-0.03946519554714034
2012-06-07,-0.0655558172681252
2012-06-08,-0.06300057308503504
2012-06-11,-0.0845399371635791
2012-06-12,-0.06673211040706417
2012-06-13,-0.0759988193453831
2012-06-14,-0.07304933668028335
2012-06-15,-0.05009423587123718
2012-06-18,-0.0206370066311532
2012-06-19,-0.009466623358667992
2012-06-20,-0.005369524480991039
2012-06-21,-0.025767409387956297
2012-06-22,-0.014050794406755718
2012-06-25,-0.033287711494377814
2012-06-26,-0.01671616895869843
2012-06-27,-0.006372312125496493
2012-06-28,-0.008541999647486476
2012-06-29,0.0431320118935592
2012-07-02,0.06205576476805552
2012-07-03,0.045261894544207815
2012-07-05,0.04826917002515074
2012-07-06,0.030598696693455718
2012-07-09,0.03253884327108203
2012-07-10,0.022836779994478862
2012-07-11,0.005917815826310235
2012-07-12,0.01016079486311039
2012-07-13,0.028694773346983338
2012-07-16,0.05439892632083887
2012-07-17,0.05435850901134964
2012-07-18,0.05920931304541699
2012-07-19,0.0425981932265207
2012-07-20,0.03330249462524115
2012-07-23,0.011100531365524136
2012-07-24,0.01895556170134194
2012-07-25,0.0039288240292501
2012-07-26,0.026481098898578637
2012-07-27,0.04292871656385544
2012-07-30,0.025424685935042657
2012-07-31,0.015262488493375859
2012-08-01,-0.0032596693815887257
2012-08-02,-0.00705691322008184
2012-08-03,0.03805749754325349
2012-08-06,0.03370533761660344
2012-08-07,0.06336038889756357
2012-08-08,0.05507590511430083
2012-08-09,0.049844824788389364
2012-08-10,0.06014062783214058
2012-08-13,0.02980186693232101
2012-08-14,0.02227884659805479
2012-08-15,0.018430234591288563
2012-08-16,0.02898733001642473
2012-08-17,0.04741040547095099
2012-08-20,0.04926714579065106
2012-08-21,0.05682673147695638
2012-08-22,0.06429751704857734
2012-08-23,0.06531666248702384
2012-08-24,0.05546561236956293
2012-08-27,0.060840060059774714
2012-08-28,0.05742184016733387
2012-08-29,0.04709774973982905
2012-08-30,0.027920719422849904
2012-08-31,0.048425771588260114
2012-09-04,0.06397943472483592
2012-09-05,0.07205055928260506
2012-09-06,0.09864975264396025
2012-09-07,0.08404732463492604
2012-09-10,0.049332484021358924
2012-09-11,0.05386916338277503
2012-09-12,0.05946210191145429
2012-09-13,0.08068601920641139
2012-09-14,0.09422735443538599
2012-09-17,0.07101655276782304
2012-09-18,0.06284140409913452
2012-09-19,0.05529434525591559
2012-09-20,0.054698202075549984
2012-09-21,0.05344130923800794
2012-09-24,0.046317908490954185
2012-09-25,0.031500191684421086
2012-09-26,0.02542939346916051
2012-09-27,0.03486394221270306
2012-09-28,0.017581068668972355
2012-10-01,0.012006780215564561
2012-10-02,0.014248077522560187
2012-10-03,0.022159833133937656
2012-10-04,0.024657832793797185
2012-10-05,0.027114050454305705
2012-10-08,0.013864159587234859
2012-10-09,-0.002658449740123081
2012-10-10,-0.008241375069651391
2012-10-11,-0.010314206397053827
2012-10-12,-0.0015087870144562254
2012-10-15,-0.000906444503792514
2012-10-16,0.008490846519755735
2012-10-17,0.011354522988498816
2012-10-18,-0.020071350246280817
2012-10-19,-0.04170353723445064
2012-10-22,-0.02804751852083731
2012-10-23,-0.03674310344382237
2012-10-24,-0.04258089447990954
2012-10-25,-0.0537766472862673
2012-10-26,-0.06155875658109555
2012-10-31,-0.06337240007394518
2012-11-01,-0.049638110506555644
2012-11-02,-0.06299533925807854
2012-11-05,-0.05551079080496002
2012-11-06,-0.05284029706687243
2012-11-07,-0.07070722668122753
2012-11-08,-0.07125373378229505
2012-11-09,-0.06103689336096174
2012-11-12,-0.07407705500875106
2012-11-13,-0.07455806807942977
2012-11-14,-0.08566481373737223
2012-11-15,-0.09073604648058808
2012-11-16,-0.08997748133296446
2012-11-19,-0.07410473411000129
2012-11-20,-0.06999257478965304
2012-11-21,-0.059697669975943723
2012-11-23,-0.03202912912784173
2012-11-26,-0.02457582109041323
2012-11-27,-0.026765792515729192
2012-11-28,-0.017190599604024137
2012-11-29,-0.017019203884010015
2012-11-30,-0.029321170489541415
2012-12-03,-0.03283383443888821
2012-12-04,-0.02479121248195615
2012-12-05,-0.010620159819751507
2012-12-06,-0.009178093629993667
2012-12-07,-0.004153181170112319
2012-12-10,0.0017640976913977369
2012-12-11,0.012116033710106722
2012-12-12,0.008654799586366835
2012-12-13,0.005014705649309725
2012-12-14,-0.01613543441123999
2012-12-17,0.009546939978133828
2012-12-18,0.018292112642668057
2012-12-19,0.010767240849612225
2012-12-20,0.038504830131962375
2012-12-21,0.043317721707297974
2012-12-24,0.03708598892925985
2012-12-26,0.029580756477576076
2012-12-27,0.03537583707603775
2012-12-28,0.039869186088189235
2012-12-31,0.06435457669070188
2013-01-02,0.09082310922611447
2013-01-03,0.06327008463364536
2013-01-04,0.06342141898070985
2013-01-07,0.05886111876298217
2013-01-08,0.04211873093427854
2013-01-09,0.04334550378025259
2013-01-10,0.051880344962637714
2013-01-11,0.04473920298369616
2013-01-14,0.035016241532962455
2013-01-15,0.03339934335268735
2013-01-16,0.03841852304393689
2013-01-17,0.046487978984409706
2013-01-18,0.05414467251339716
2013-01-22,0.05148745712841296
2013-01-23,0.05897499049709731
2013-01-24,0.04801534800352125
2013-01-25,0.04215660587444203
2013-01-28,0.04661540948158338
2013-01-29,0.05397438798384657
2013-01-30,0.05754324713566872
2013-01-31,0.043688892818205094
2013-02-01,0.04078207377806731
2013-02-04,0.02851496273400622
2013-02-05,0.039729408125205756
2013-02-06,0.048814790256189955
2013-02-07,0.05063061144466574
2013-02-08,0.06812685976508415
2013-02-11,0.06902086602537794
2013-02-12,0.0764041355439653
2013-02-13,0.05874127670138107
2013-02-14,0.02776114518786632
2013-02-15,0.029497788791786883
2013-02-19,0.03608718530582733
2013-02-20,0.02116936880641518
2013-02-21,0.012833883790660083
2013-02-22,0.01803394539137848
2013-02-25,-0.0017650331807537167
2013-02-26,0.0012861468409504084
2013-02-27,0.01435766158781071
2013-02-28,0.015883447733166633
2013-03-01,0.016743955281082412
2013-03-04,0.014677942920918285
2013-03-05,0.02852574021600196
2013-03-06,0.025194289449923968
2013-03-07,0.024866320172869383
2013-03-08,0.036414185581450376
2013-03-11,0.03275227156701388
2013-03-12,0.027904770514112887
2013-03-13,0.02900128978777472
2013-03-14,0.03711278352878811
2013-03-15,0.03403429806596581
2013-03-18,0.01839828511118502
2013-03-19,0.03127590595193497
2013-03-20,0.026046910678066082
2013-03-21,0.017080782691263785
2013-03-22,0.02523438846190329
2013-03-25,0.012971702192734913
2013-03-26,0.018947362155388392
2013-03-27,0.02197716930533966
2013-03-28,0.022096587793505318
2013-04-01,0.012664681808786105
2013-04-02,0.019683423222582652
2013-04-03,0.0015590071735371858
2013-04-04,0.01914103092975017
2013-04-05,0.023110441748529942
2013-04-08,0.01911238802346671
2013-04-09,0.03902450284797432
2013-04-10,0.05355234714684709
2013-04-11,0.04360802134040842
2013-04-12,0.042643009602567394
2013-04-15,0.014748843800276523
2013-04-16,0.025958225801520074
2013-04-17,-0.0060357248951435905
2013-04-18,-0.017381619108404966
2013-04-19,-0.00805362112171426
2013-04-22,-0.0033350288684096396
2013-04-23,0.005060134714256481
2013-04-24,0.00842909812320225
2013-04-25,0.013826875857365861
2013-04-26,0.0062382679051720125
2013-04-29,0.017835857887691375
2013-04-30,0.02816908519025585
2013-05-01,0.02168709017208048
2013-05-02,0.026559659259914215
2013-05-03,0.04841735873366182
2013-05-06,0.04559937473035447
2013-05-07,0.04986549363477599
2013-05-08,0.04943613519182999
2013-05-09,0.046875161541307
2013-05-10,0.05173956302186644
2013-05-13,0.06162693585298107
2013-05-14,0.06382762796877395
2013-05-15,0.07861182231281982
2013-05-16,0.07449969038257409
2013-05-17,0.09211072086300676
2013-05-20,0.08508959019318807
2013-05-21,0.08161563540953831
2013-05-22,0.05036016346955807
2013-05-23,0.04825827058285892
2013-05-24,0.04983078481971148
2013-05-28,0.08468855922041896
2013-05-29,0.062147975198204364
2013-05-30,0.08944138834152304
2013-05-31,0.0914456332240543
2013-06-03,0.08088122281804089
2013-06-04,0.0654729191729917
2013-06-05,0.04042109510118408
2013-06-06,0.04722222611832416
2013-06-07,0.054477363622617014
2013-06-10,0.059315214227248836
2013-06-11,0.039289127436246796
2013-06-12,0.021521301181711472
2013-06-13,0.04432387604789567
2013-06-14,0.024827708358076572
2013-06-17,0.021754380487138958
2013-06-18,0.02629258783970534
2013-06-19,0.013710668987834573
2013-06-20,-0.014247371791581975
2013-06-21,-0.015229490810930613
2013-06-24,-0.03370212984165477
2013-06-25,-0.026433758667753326
2013-06-26,-0.024949426395236896
2013-06-27,-0.02009436736997694
2013-06-28,-0.01788908998478922
2013-07-01,-0.018428275045061837
2013-07-02,-0.018026967857452836
2013-07-03,-0.01668994581775518
2013-07-05,0.004642922580341269
2013-07-08,0.007345207165630585
2013-07-09,0.013043738731499666
2013-07-10,0.009134744281825258
2013-07-11,0.03194791331010105
2013-07-12,0.031157456383949844
2013-07-15,0.04386111960663874
2013-07-16,0.038417219086327004
2013-07-17,0.04781641719981544
2013-07-18,0.06167904860048612
2013-07-19,0.04776801029756195
2013-07-22,0.03780962956989731
2013-07-23,0.030370461887974987
2013-07-24,0.041504865952003644
2013-07-25,0.06021591772060653
2013-07-26,0.0487031253014969
2013-07-29,0.05128574670055164
2013-07-30,0.04760541855892875
2013-07-31,0.04140802250766651
2013-08-01,0.067536025298927
2013-08-02,0.09657800101462466
2013-08-05,0.09999253883386694
2013-08-06,0.1038948942293485
2013-08-07,0.09143673381853357
2013-08-08,0.08675386927269635
2013-08-09,0.07591435034868121
2013-08-12,0.07836625314038037
2013-08-13,0.07277643892623464
2013-08-14,0.06869870237446052
2013-08-15,0.047173567350977
2013-08-16,0.035466131940040446
2013-08-19,0.029918247853231605
2013-08-20,0.0311991911810221
2013-08-21,0.022446866237838314
2013-08-22,0.01688229359549709
2013-08-23,0.016030188148498103
2013-08-26,0.013882250023928622
2013-08-27,-0.005552307906071863
2013-08-28,-0.0046121612188365635
2013-08-29,0.0024977348551111778
2013-08-30,0.0006299486099647922
2013-09-03,0.0033941362916718454
2013-09-04,0.01949280680422083
2013-09-05,0.022119770039183972
2013-09-06,0.015205875389964651
2013-09-09,0.0257447835870932
2013-09-10,0.036086434776432474
2013-09-11,0.030012702959064663
2013-09-12,0.02470786243796952
2013-09-13,0.012634174921605457
2013-09-16,0.0076593901560806366
2013-09-17,0.014283973706634256
2013-09-18,0.03215419198610814
2013-09-19,0.03704693545708149
2013-09-20,0.02878343025911878
2013-09-23,0.02873682182370474
2013-09-24,0.02678511977342235
2013-09-25,0.020806461287897537
2013-09-26,0.03220256654755538
2013-09-27,0.048658936837072675
2013-09-30,0.046824937865225236
2013-10-01,0.0637737940224139
2013-10-02,0.05574233022968156
2013-10-03,0.0484889527191672
2013-10-04,0.04645603546635635
2013-10-07,0.030780838374960595
2013-10-08,0.010187093974217243
2013-10-09,0.027737726335257396
2013-10-10,0.04658602625254127
2013-10-11,0.04739111832661247
2013-10-14,0.06279054802917816
2013-10-15,0.05021297555706594
2013-10-16,0.05217533679136488
2013-10-17,0.05585738179943478
2013-10-18,0.06947249278151557
2013-10-21,0.057706350183755806
2013-10-22,0.05378089871450986
2013-10-23,0.048875052016303266
2013-10-24,0.057317468026439
2013-10-25,0.05942221468083497
2013-10-28,0.05978718322171561
2013-10-29,0.05516729575331669
2013-10-30,0.03884625074175907
2013-10-31,0.03439351081813946
2013-11-01,0.03902532360738564
2013-11-04,0.04549451628578782
2013-11-05,0.04554106203144692
2013-11-06,0.04542550013248792
2013-11-07,0.018455825521526803
2013-11-08,0.0363973589937121
2013-11-11,0.039324100826859
2013-11-12,0.026699967661957258
2013-11-13,0.03946507677828626
2013-11-14,0.05256545445673666
2013-11-15,0.04680453574945842
2013-11-18,0.04739315149799195
2013-11-19,0.06406789108097133
2013-11-20,0.06620569720865177
2013-11-21,0.055417114139466817
2013-11-22,0.05268634706245123
2013-11-25,0.046992629017323484
2013-11-26,0.058971902923366404
2013-11-27,0.053476706603953206
2013-11-29,0.05092735099358814
2013-12-02,0.03346208754345614
2013-12-03,0.029884797524430518
2013-12-04,0.027593332126327752
2013-12-05,0.03227478693888641
2013-12-06,0.033993743974424895
2013-12-09,0.03179772823116411
2013-12-10,0.030547243510754107
2013-12-11,0.013022657426741135
2013-12-12,0.01724404368329857
2013-12-13,0.02073368177967594
2013-12-16,0.027404100909536933
2013-12-17,0.02212316803455794
2013-12-18,0.03304684645240896
2013-12-19,0.032093476156253464
2013-12-20,0.06414026049030297
2013-12-23,0.05860077698221744
2013-12-24,0.060112883765609304
2013-12-26,0.06307788396703873
2013-12-27,0.0481669168805019
2013-12-30,0.04567633559124529
2013-12-31,0.0478227067406074
2014-01-02,0.049125427672710664
2014-01-03,0.05096211532419925
2014-01-06,0.049068326082782665
2014-01-07,0.04636252206509739
2014-01-08,0.04358096658548094
2014-01-09,0.04045989186538912
2014-01-10,0.039056666542218954
2014-01-13,0.01694784720934539
2014-01-14,0.030328439993483336
2014-01-15,0.04193052426313626
2014-01-16,0.04495442192677279
2014-01-17,0.03951958345715689
2014-01-21,0.04775148276036334
2014-01-22,0.044425622301302425
2014-01-23,0.03689828153609831
2014-01-24,0.016667922385396716
2014-01-27,0.01993102740241648
2014-01-28,0.024899975350189285
2014-01-29,0.012609398760350832
2014-01-30,0.02323102070107086
2014-01-31,0.019931990703876856
2014-02-03,-0.017960447005777258
2014-02-04,-0.006559624286466059
2014-02-05,-0.02270306516063947
2014-02-06,-0.022121474889224668
2014-02-07,-0.0071136153637566535
2014-02-10,-0.004561898741380466
2014-02-11,0.008290440551824485
2014-02-12,0.011335477779014447
2014-02-13,0.01534267916971932
2014-02-14,0.024366037814572916
2014-02-18,0.0340931006922891
2014-02-19,0.030208964645578318
2014-02-20,0.027537844291203095
2014-02-21,0.023478025119127555
2014-02-24,0.032910015168144735
2014-02-25,0.027048826400603687
2014-02-26,0.04345908697992429
2014-02-27,0.03249091693326389
2014-02-28,0.022121682370135787
2014-03-03,0.013892906285999151
2014-03-04,0.03678074846247159
2014-03-05,0.03128678777808247
2014-03-06,0.025719981852462714
2014-03-07,0.027813148336558235
2014-03-10,0.04996893948107206
2014-03-11,0.054750533998519035
2014-03-12,0.05499568544954858
2014-03-13,0.05158425383327114
2014-03-14,0.02965466101471348
2014-03-17,0.04290337851489223
2014-03-18,0.0841514804456156
2014-03-19,0.06848039365559178
2014-03-20,0.07671348636837116
2014-03-21,0.05414429833604051
2014-03-24,0.024365896404174414
2014-03-25,0.020756164674779587
2014-03-26,-0.004168341540384035
2014-03-27,-0.011915401825463023
2014-03-28,-0.020022816574216007
2014-03-31,-0.010610172852106192
2014-04-01,-0.001109288622043847
2014-04-02,0.009086884986386545
2014-04-03,-0.006985172373401016
2014-04-04,-0.031824331001570116
2014-04-07,-0.04966729427914285
2014-04-08,-0.04072208778186459
2014-04-09,-0.025200056735739218
2014-04-10,-0.06131612649622975
2014-04-11,-0.07158345835880531
2014-04-14,-0.05952584004103967
2014-04-15,-0.07302676426980115
2014-04-16,-0.06235477105021947
2014-04-17,-0.058961903688203754
2014-04-21,-0.049506344086816756
2014-04-22,-0.039910536796466944
2014-04-23,-0.041841601709851184
2014-04-24,-0.040475797786171275
2014-04-25,-0.04339005693908682
2014-04-28,-0.04027889102259652
2014-04-29,-0.041217805806733177
2014-04-30,-0.05048104036443701
2014-05-01,-0.04182140841802895
2014-05-02,-0.04523663269559852
2014-05-05,-0.03243787483952287
2014-05-06,-0.03445733173685939
2014-05-07,-0.039345648060489014
2014-05-08,-0.02925068543515319
2014-05-09,-0.01911719258685829
2014-05-12,-0.0028634723059202116
2014-05-13,-0.01638972899787905
2014-05-14,-0.03922412968722411
2014-05-15,-0.0484442562047408
2014-05-16,-0.03472372959989234
2014-05-19,-0.00046512756631422736
2014-05-20,0.0042012714014336705
2014-05-21,0.004510053256790547
2014-05-22,-0.00706519245019932
2014-05-23,0.03248553900216011
2014-05-27,0.059338966676945715
2014-05-28,0.05031213938146273
2014-05-29,0.05299499466148094
