Date,AAPL,EMC,ERIC,HPQ,INTC,MSFT,NOK,ORCL,QCOM,SAP,SNDK,SNE,TSM,TXN,WIT,XRX
2010-12-29,43.268892,21.995243,10.118227000000001,17.368935,17.68497,24.369675,8.189172,29.828757,45.113021999999994,46.496666999999995,48.172473,35.869999,10.513354,28.756383000000003,12.867525,10.463803
2010-12-30,43.052075,21.966465,10.091877,17.344309,17.752534,24.265122,8.173208,29.629898999999998,44.878386,46.056983,48.733745,35.57,10.590218,28.747539,13.059709,10.337733
2010-12-31,42.905758,21.966465,10.12701,17.278643,17.76098,24.317398,8.237062,29.639367,44.661802,46.359268,48.249891,35.709998999999996,10.709785,28.747539,12.92602,10.373754
2011-01-03,43.838201,22.167904999999998,10.276324,17.541311999999998,17.60896,24.378388,8.508438,29.942390999999997,45.284485,46.945514,49.585328999999994,36.380001,10.752488,28.950983,13.059709,10.544848
2011-01-04,44.066990000000004,22.158313,9.977696,17.906585,17.862326,24.474229,8.668071000000001,29.809817,45.997414,46.789794,49.169214000000004,36.16,10.78665,28.897909000000002,13.051353,10.265692999999999
2011-01-05,44.427464,22.47486,9.986479,18.140524,17.68497,24.395814,8.508438,29.393163,46.953998999999996,46.111945,50.562711,36.209998999999996,10.556056,29.0129,13.101483,10.319723
2011-01-06,44.391546999999996,22.705076000000002,9.889864,18.419608,17.541396,25.110262,8.452566000000001,29.516265,47.531560999999996,45.56234,51.027211,36.009997999999996,10.991622,29.410944,13.109839000000001,10.319723
2011-01-07,44.709458000000005,22.513228,9.714201,18.505796,17.448494,24.918581,8.388713000000001,29.383693,46.683268,45.205093,50.678835,36.040001000000004,11.162431,29.384409,12.79233,10.175642999999999
2011-01-10,45.551451,22.753037,9.705417,18.4114,17.473831,24.587494,8.27697,29.393163,46.647169,44.664646999999995,51.520742999999996,36.16,11.290539,29.525934999999997,12.424684,10.274697999999999
2011-01-11,45.443707,22.772222,9.802032,18.645339,17.77787,24.491654999999998,8.340823,29.345815,46.990097999999996,46.056983,50.514327,36.360001000000004,11.461349,29.632078999999997,12.541661999999999,10.337733
2011-01-12,45.813494,22.494045,10.012828,18.731527,17.989009,24.875017,8.588255,29.298468,47.233757000000004,46.881393,50.194982,36.400002,11.538214,29.773605,12.566727,10.382758
2011-01-13,45.981095,23.002438,10.056744,18.735631,17.980564,24.561357,8.684034,29.525734999999997,46.809609,49.995829,49.740162,35.619999,11.418647,29.614388,12.19909,10.193653
2011-01-14,46.353539000000005,23.539610999999997,10.170926,18.981883,17.803207,24.657197,8.771832,29.63955,46.963026,49.098136,51.06592,35.880001,11.683402000000001,30.109731,12.508242999999998,10.463803
2011-01-18,45.312024,23.702679,10.162142999999999,19.018819,17.803207,24.970858,8.508438,29.905121,47.85644,49.840105,51.346556,35.869999,11.572376,30.826206,12.616867,10.526838
2011-01-19,45.071264,23.251839,10.135793,19.010610999999997,17.744089000000002,24.805314000000003,8.205135,29.971513,47.053268,49.830946999999995,49.836931,35.939999,11.555294,30.215875,12.608512,10.391763000000001
2011-01-20,44.251882,22.868146,10.056744,19.199405,17.693416,24.700762,8.364768,30.644924,46.322293,49.840105,48.336985,35.43,11.324701,29.994740000000004,12.516597,10.040567999999999
2011-01-21,43.459103999999996,23.002438,10.355373,19.384093,17.583623,24.41324,8.604217,30.834615000000003,46.241074,49.867584,48.35634,34.220001,11.333242,29.994740000000004,11.455442,10.031564
2011-01-24,44.886369,22.858553,10.302673,19.515427,17.938336,24.726899,8.707979,30.730286,46.466684,50.866035,49.043411,34.849998,11.48697,30.649301,11.388602,10.112608
2011-01-25,45.411783,23.395723999999998,10.7067,19.322531,18.200147,24.78789,8.452566000000001,30.625954999999998,46.493756,50.527113,46.982193,35.150002,11.290539,30.056657,11.396957,10.265692999999999
2011-01-26,45.737675,23.721864,10.970195,19.240447,18.369059,25.075412,8.564309,30.882040999999997,46.800585999999996,51.717925,48.35634,34.93,11.30762,30.357401,11.467367999999999,9.482258
2011-01-27,45.652543,23.942487,11.022895,19.182988,18.369059,25.153827,8.428622,31.223484999999997,49.544007,52.542334999999994,49.662743,35.369999,11.367403999999999,30.748078999999997,11.3081,9.716389
2011-01-28,44.706798,23.482055,10.715483,18.678171,18.124137,24.177994,8.436603,30.350899,48.497176,52.423253,45.288705,34.779999,11.196593,30.428433000000002,10.75485,9.500269
2011-01-31,45.13511,23.875341,10.864797,18.752048000000002,18.124137,24.160567999999998,8.540364,30.379352,48.849127,53.036981999999995,43.904884,34.34,11.162431,30.108788,11.048239,9.563303999999999
2011-02-01,45.894634,24.211073000000003,11.268824,19.092696,18.141029,24.387101,8.66009,31.526998,49.706447,53.998792,44.988718,34.740002000000004,11.281999,31.076602,11.123677,9.797433999999999
2011-02-02,45.800191999999996,24.431697,11.251258,19.24455,18.208593,24.343536999999998,9.059172,31.432149,48.722786,54.191153,46.420925,34.790001000000004,11.393025,31.183149,11.148833,9.779423
2011-02-03,45.683139000000004,24.450882,11.198558,19.421031,18.371269,24.090866000000002,8.931465,31.289881,49.616201000000004,53.577428000000005,46.062871,36.459998999999996,11.410105999999999,31.067725,11.224269999999999,9.824448
2011-02-04,46.090167,24.64273,11.207342,19.466176,18.464957000000002,24.195420000000002,8.827703999999999,30.938946,49.841811,53.96215,46.478984999999994,35.630001,11.632159,31.467278000000004,10.981174000000001,9.770419
2011-02-07,46.805794,24.940092,11.251258,19.757575,18.473474,24.57007,9.011282000000001,31.280395000000002,49.69742,54.108712,46.256413,34.970001,11.666321,31.307454999999997,11.006329,9.797433999999999
2011-02-08,47.247411,25.093569,11.154641999999999,19.757575,18.430888,24.639772,9.0033,31.327817,50.626933,54.392676,48.191828,35.240002000000004,11.461349,31.325214000000003,10.897354,9.770419
2011-02-09,47.641138,25.976065,11.066811,20.085908,18.277581,24.369675,9.362474,31.195033000000002,50.726202,54.374355,48.511173,35.049999,11.179513,31.165390999999996,10.75485,9.806439
2011-02-10,47.159619,26.081581,11.11951,19.921742000000002,18.567161,23.960174,8.684034,31.545964,51.439132,54.410996999999995,49.169214000000004,34.830002,10.966,31.245302000000002,10.511753,9.761414
2011-02-11,47.466888,25.937696,11.128293,19.962784,18.533094000000002,23.742354000000002,7.470822999999999,31.745144,51.980595,55.116321,49.362753000000005,34.900002,11.051405,31.627101,10.645875,9.878478999999999
2011-02-14,47.776814,26.15832,11.049244,19.827345,18.371269,23.724928,7.055778,31.57442,52.494986,55.13464200000001,50.969147,35.0,11.008703,31.813563000000002,10.721322,9.932508
2011-02-15,47.872588,25.812995,11.066811,19.696013,18.269066,23.628521,7.239355000000001,31.071731,52.919134,54.319393999999996,49.565974,34.669998,10.948919,31.937869,10.863825,9.968528
2011-02-16,48.302229,26.014435,11.110726,20.106431,18.524576,23.681108,7.263300999999999,31.403696000000004,52.828891000000006,55.372806999999995,49.701452,35.82,11.008703,32.008899,10.897354,10.238678
2011-02-17,47.659760999999996,26.110357,10.926279,19.954576,18.711951000000003,23.847628,7.247337,31.308846999999997,53.244013,55.47356800000001,50.069182,36.34,11.162431,32.390698,11.081767,10.238678
2011-02-18,46.630216,26.071988,10.996546,19.975095,18.856741,23.716164000000003,7.335135,31.944321000000002,53.415476,55.244566000000006,49.720807,36.41,10.940379,32.168721999999995,11.115295,10.193653
2011-02-22,45.040668,25.496448,10.7067,19.794511,18.575678,23.304243,7.0797229999999995,30.853584,52.55816,54.264435,47.272504999999995,36.16,10.598759,31.742528999999998,11.073385,9.788428
2011-02-23,45.574063,25.256639,10.7067,17.890168,18.013552999999998,23.304243,6.848255,30.521622999999998,51.616549,54.145353,46.585433,35.830002,10.487732000000001,31.431765000000002,10.880589,9.617334
2011-02-24,45.608647999999995,25.467670000000002,10.820881,17.307373000000002,18.132793,23.462001,6.8881630000000005,30.588015000000002,52.331811,54.282752,47.437017,35.740002000000004,10.351084,31.458401000000002,10.771614,9.554298
2011-02-25,46.310976000000004,25.803402,10.917497000000001,17.516686,18.618264,23.269185,6.904126,31.251942,53.43639399999999,54.676637,48.559557,36.48,10.496273,31.627101,11.132069,9.653354
2011-02-28,46.982708,26.100764,11.277607000000001,17.906585,18.286098000000003,23.295479,6.8881630000000005,31.204519,53.943416000000006,55.327006999999995,47.998284999999996,36.84,10.496273,31.618222999999997,11.031475,9.680369
2011-03-01,46.463943,25.496448,11.022895,17.611082,18.217962,22.927378,6.880180999999999,30.037905,52.549108,54.80488100000001,46.227383,36.27,10.402328,31.076602,10.989564999999999,9.563303999999999
2011-03-02,46.837719,25.601964000000002,10.961412,17.746520999999998,18.303133,22.857264,6.928072,30.464714,51.698034,55.363643999999994,46.091904,36.189999,10.427949,32.088811,10.914117,9.491264
2011-03-03,47.827362,26.235058000000002,11.303957,17.730104,18.558645000000002,22.962436,6.904126,31.327817,53.273423,56.490336,46.662852,36.360001000000004,10.470651,32.461732,11.609871,9.608329
2011-03-04,47.885887,26.206281,11.374222,17.487956,18.362752,22.743329,6.77642,31.071731,52.648702,56.288817,46.149964000000004,35.950001,10.598759,32.204239,11.274572000000001,9.446239
2011-03-07,47.268691,25.697888,11.286391,17.229392999999998,18.064655,22.541749,6.656695,30.445744,52.132627,55.904091,45.366124,35.16,10.419408,31.502795000000003,11.048239,9.356189
2011-03-08,47.321899,25.774626,11.268824,17.401769,17.996519,22.708271,6.792383999999999,31.052765,51.743307,55.08884200000001,45.395154,35.32,10.547516,31.840199,11.383538,9.518278
2011-03-09,46.884274,25.66911,11.172209,17.258122,18.056139,22.690742,6.864217999999999,31.100187,49.796707,54.69495799999999,44.650019,34.990002000000004,10.692705,30.845748999999998,11.442222000000001,9.437233
2011-03-10,46.112778999999996,25.103162,10.847230999999999,17.024182,17.706941,22.270057,6.704585000000001,30.161205,48.927529,54.475117000000004,43.479094,34.259997999999996,10.342544,30.410675,11.106913,9.302159
2011-03-11,46.820428,25.50604,10.741833,17.126787,17.775077,22.506693,6.77642,30.265537,48.538209,54.108712,43.614571999999995,33.450001,10.427949,30.534981,11.366774000000001,9.365193
2011-03-14,47.029263,25.14153,10.636434,17.060996,17.749525,22.515457,6.624769000000001,29.962028000000004,48.420507,53.852230000000006,43.372645,31.08,10.385246,30.685926000000002,11.484131,9.302159
2011-03-15,45.947839,24.930498999999998,10.276324,16.830719000000002,17.1874,22.252528,6.433209,29.563671999999997,47.985918,51.800366,42.308169,30.9,10.171733999999999,30.099909999999998,10.997947,9.167084
2011-03-16,43.896729,24.27822,10.206059,16.505864000000003,16.872269,21.726672,6.297521,28.643660999999998,45.722431,50.14239,40.730804,29.879998999999998,9.76179,29.114337,11.098531,8.887929
2011-03-17,44.512593,24.518028,10.337807000000002,17.036323,16.948922,21.717907,6.401283,28.975623,47.370249,51.269082,41.650127000000005,31.4,9.915519,29.362949,10.947645,9.131064
2011-03-18,43.984518,24.585174,10.671567,16.991089000000002,16.974474,21.735435,6.608805,29.174802000000003,46.817958000000004,52.74385899999999,41.911409,31.540001,10.035086,29.620441999999997,10.972791,9.113054
2011-03-21,45.132449,25.496448,10.654001,17.176134,17.195917,22.199942999999998,6.704585000000001,29.800789,48.556317,53.577428000000005,42.714604,32.419998,10.197355,29.90457,11.425457000000002,9.230119
2011-03-22,45.385182,25.285417000000002,10.671567,17.163797,17.161849,22.173648999999997,6.6886220000000005,29.525733000000002,47.524167999999996,53.128581000000004,42.085596,32.279999,10.094869000000001,29.869054,11.425457000000002,9.131064
2011-03-23,45.117819,25.400524,10.838448,17.299494,17.281088,22.383993,6.6886220000000005,29.791303999999997,47.487951,53.13774,42.056563,32.150002,10.282760000000001,30.375158000000003,11.668546000000001,9.212108
2011-03-24,45.886653,25.947287,11.040461,17.723038,17.35774,22.620628,6.744492999999999,30.483683000000003,48.637803000000005,54.87816,43.246842,32.380001,10.487732000000001,30.952296,11.844586,9.239124
2011-03-25,46.760571,26.215873,11.031678,17.488649,17.349225,22.454107999999998,6.664677,30.957915999999997,47.759569,55.180445,43.556508,32.209998999999996,10.45357,30.756956,11.878114,9.608329
2011-03-28,46.614253000000005,26.091174,11.189775,17.328279000000002,17.323673,22.270057,6.975961,30.882040999999997,47.243494,55.098004,43.827469,31.65,10.393787,30.623773,11.844586,9.581314
2011-03-29,46.68342,26.167912,11.268824,16.904736,17.272571,22.340170999999998,6.928072,31.451119,48.809827,55.546847,44.379062,31.91,10.299842,31.041085,12.020617,9.629233000000001
2011-03-30,46.373492999999996,25.832179999999997,11.198558,16.982865,17.425877,22.445342999999998,6.880180999999999,31.346787,49.353062,56.224695999999994,43.943593,32.279999,10.342544,30.845748999999998,12.188267,9.638275
2011-03-31,46.357531,25.477262,11.295173,16.847168,17.1874,22.252528,6.792383999999999,31.707205,49.642792,56.206376,44.601634000000004,31.83,10.402328,30.685926000000002,12.280479,9.629233000000001
2011-04-01,45.832117,25.467670000000002,11.268824,16.851278,16.795614999999998,22.331407000000002,6.8243100000000005,32.2668,49.316849,56.774301,44.040362,31.870001000000002,10.427949,30.392915999999996,12.515194000000001,9.837189
2011-04-04,45.38385,24.959277,11.286391,16.588107,16.599724,22.392756,6.959998,32.380615,48.085512,57.09490600000001,45.095163,31.450001,10.402328,30.286369,12.531958,9.801022999999999
2011-04-05,45.077913,24.872946,11.365439,16.567546,16.787098,22.594336,6.999907,32.171951,47.605654,57.827714,46.10158,31.110001,10.641461,30.801351,12.800201,9.801022999999999
2011-04-06,44.964847999999996,25.026423,11.453271,16.933521,16.991509,22.918614,7.199447999999999,31.849476,48.474832,57.507107999999995,46.014486,30.559998999999998,10.906217,30.952296,12.724753999999999,9.810065
2011-04-07,44.970169,25.160715,11.567452000000001,16.8924,17.059645,22.962436,7.159539,31.982260999999998,48.194158,57.617031999999995,46.508019,30.33,10.863514,31.2897,12.674461,9.810065
2011-04-08,44.568461,25.064791,11.734332,16.736142,17.051128,22.8485,7.199447999999999,31.811537,48.556317,58.28571899999999,45.259675,30.58,10.80373,31.227544,12.640924,9.674441
2011-04-11,44.001809,25.3046,11.593802,16.880063,17.136298,22.769621,7.207428999999999,32.096584,48.348077,58.505559,44.930655,30.24,10.684163999999999,31.014449,12.590632000000001,9.755815
2011-04-12,44.214636999999996,24.796207,11.268824,16.8924,16.829684,22.471635,6.967979,31.735523999999998,47.306872,57.635349,44.524215999999996,29.59,10.445029,30.313005,12.322389,9.728691
2011-04-13,44.710786,25.601964000000002,11.286391,16.91296,16.846719,22.462870000000002,6.975961,32.020571999999994,47.696191999999996,58.267398,44.920976,29.780001000000002,10.470651,30.490585999999997,12.355917,9.701566
2011-04-14,44.217296999999995,25.544408999999998,11.230417999999998,16.596331,16.676377,22.278821,6.928072,32.115587,47.623758,58.661283,45.172582,29.690001000000002,10.513354,30.819109,12.448128,9.719649
2011-04-15,43.557534999999994,25.812995,11.185281,16.555209,16.821167000000003,22.235,6.912108,32.476651000000004,48.112671999999996,58.670444999999994,45.269351,29.690001000000002,10.427949,31.067725,11.794284,9.701566
2011-04-18,44.141478,25.467670000000002,10.995699,16.345494,16.710445999999997,21.980835,6.704585000000001,31.954061,48.248483,58.102516,44.814531,29.25,10.205896000000001,30.890143,11.727229,9.647317
2011-04-19,44.940905,25.63074,11.004726,16.444183,16.914855,22.042185,6.640732000000001,31.992065000000004,48.366182,58.368159999999996,45.375799,29.709999,10.214436,30.668167999999998,11.794284,9.538819
2011-04-20,45.546131,26.820190000000004,11.447083000000001,16.814270999999998,18.234997,22.576807000000002,6.856236999999999,32.410140000000006,50.041164,59.952853000000005,46.885424,30.139999,10.632921000000001,31.19203,12.255333,9.810065
2011-04-21,46.648835,27.290215999999997,11.654719,16.855392000000002,18.277581,22.366464,6.8881630000000005,33.018245,51.553171,61.02459,47.407987,30.5,10.726867,31.538312,12.272096000000001,9.240447999999999
2011-04-25,46.956103999999996,27.136739000000002,11.790134,16.666235,18.686401,22.445342999999998,6.928072,33.09426,51.444525,61.345192000000004,48.172473,30.09,10.487732000000001,31.44952,12.238569,9.068658000000001
2011-04-26,46.611593,27.165515000000003,11.862356,16.732028,19.146320000000003,22.953672,7.071741,33.227283,51.806684000000004,61.867318000000004,48.733745,29.790001,10.726867,31.733652000000003,12.314007,9.113866
2011-04-27,46.575676,27.002445,13.442197,16.875951,19.274076,23.120192000000003,7.327153999999999,33.493328000000005,52.675862,62.572642,48.936963,29.030001000000002,11.350323,31.875715999999997,11.961943,9.140991
2011-04-28,46.123421,27.165515000000003,13.767192999999999,16.666235,19.418866,23.409414,7.391007000000001,33.531335,52.132627,58.230757,47.795068,28.389999,11.452809,31.679665999999997,11.551197,9.159074
2011-04-29,46.573015000000005,27.1847,13.722055,16.600441,19.716962,22.717036,7.367062,34.167944,51.688982,59.110126,47.737008,28.309998999999998,11.529672999999999,31.661843,11.542815,9.122908
2011-05-02,46.060903,26.964077000000003,13.794276000000002,16.481192999999998,19.512554,22.489164000000002,7.375044,34.557512,51.824793,59.430728,47.117672,28.799999,11.538214,31.198455,11.635017,9.140991
2011-05-03,46.316297,26.848968,13.523446,16.583994,19.785099,22.620628,7.430916000000001,34.338974,51.145747,59.302487,45.898362,28.440001000000002,11.495511,31.011318,11.484131,9.213322999999999
2011-05-04,46.498528,26.254244,13.595668,16.83483,20.172234,22.839735,7.29103,33.493328000000005,50.774535,58.697924,45.70482,28.379998999999998,11.47843,31.029141,11.282954,9.150032000000001
2011-05-05,46.123421,25.899326000000002,13.342893,16.777261,20.266658,22.603101000000002,7.180816,32.94223,50.819804,57.296426000000004,45.811268,27.98,11.572376,31.207368,11.3081,9.177157000000001
2011-05-06,46.111451,26.014435,13.415114,16.781374,19.957635999999997,22.673215,7.155382,33.132264,51.218176,56.80178000000001,45.627404999999996,28.059998999999998,11.743186,31.394503999999998,11.467367999999999,9.267572
2011-05-09,46.236484999999995,26.043211,13.676916,16.867727,19.537024,22.638157,7.129948,33.44582,51.299662,57.827714,45.762884,28.68,11.674862,31.492528999999998,11.467367999999999,9.204282000000001
2011-05-10,46.482566,26.32139,13.884553,17.093891,19.76879,22.497927999999998,7.40972,33.844888,51.526011,58.954406000000006,46.333830999999996,28.99,11.743186,31.599464,11.727229,9.457445
2011-05-11,46.18727,26.187096,13.722055,16.884175,20.094979000000002,22.226236,7.316463000000001,33.236783,51.236284999999995,57.882672,45.927392,28.299999,11.529672999999999,31.100433000000002,11.559579,9.285656
2011-05-12,46.099477,26.599566999999997,13.740110000000001,16.810159,20.352496,22.191178,7.341897,33.949407,51.915331,58.697924,45.840298,28.23,11.802969000000001,31.483619,11.760756,9.31278
2011-05-13,45.292069,26.474867,13.43317,16.616889999999998,20.094979000000002,21.937015,7.240162,33.436316999999995,51.716143,57.525429,44.988718,27.58,11.606538,31.349947999999998,11.693700999999999,9.231406
2011-05-16,44.33435,26.302204999999997,13.568584,16.366055,20.292409,21.533856,7.299507000000001,32.476651000000004,51.335879,57.305588,46.40157,27.82,11.504052,31.109343,11.685319,9.19524
2011-05-17,44.712118,26.302204999999997,13.333866,15.177666,20.215153,21.630896,7.257117999999999,32.24861,51.018988,56.810942000000004,44.843561,28.07,11.435728,30.690510999999997,11.676927000000001,9.104825
2011-05-18,45.208268,26.628344,13.514419,15.004959,20.498423000000003,21.780865,7.282552000000001,32.220106,51.10953,57.543749,44.950009,27.799999,11.555294,31.349947999999998,11.86135,9.276614
2011-05-19,45.296061,26.848968,13.604695000000001,14.856924,20.206571,21.807329,7.248639999999999,32.780704,51.879114,57.974275,44.979039,27.219998999999998,11.48697,31.162812,11.777521,9.276614
2011-05-20,44.589744,26.916114,13.58664,14.795242000000002,19.931884,21.604429999999997,7.0451690000000005,32.562166,51.951547,56.53614,44.959685,27.049999,11.452809,31.189545000000003,11.718847,9.140991
2011-05-23,44.480668,26.32139,13.08109,14.725337,19.622863,21.322134,6.875610000000001,31.507482,51.046153000000004,55.222425,44.146809999999995,26.59,11.205134,30.521196999999997,11.484131,9.01441
2011-05-24,44.186704,26.206281,12.945675999999999,14.791129999999999,19.408265,21.304491,6.892566,31.393463,50.982775,55.398824,43.614571999999995,27.9,11.230755,30.369707000000002,11.6434,8.905911
2011-05-25,44.797247,26.465273999999997,13.144283999999999,14.807578,19.468352,21.339778,6.917999999999999,31.345956,51.796209999999995,55.723773,43.943593,27.65,11.247836999999999,30.547929999999997,11.534423,8.887828
2011-05-26,44.56048,27.059998999999998,13.207478,15.02963,19.313841,21.763220999999998,6.858655000000001,31.735523999999998,51.959802,55.770193000000006,44.175844,27.209999,11.393025,30.583576,11.475749,9.023451
2011-05-27,44.881048,27.271031,13.216505999999999,15.198225,19.064907,21.842617,6.951911999999999,32.020571999999994,52.123398,55.974447,44.553249,26.85,11.324701,30.94003,11.551197,9.041534
2011-05-31,46.267078000000005,27.3094,13.397059,15.370932999999999,19.322426,22.06316,5.9515150000000006,32.514659,53.250392000000005,57.719874,45.985456,26.74,11.666321,31.456883,11.593107,9.231406
2011-06-01,45.95848,26.916114,13.234561,15.062527,18.884645000000003,21.5515,5.671743,31.241437,51.941628,56.43865699999999,43.653281,26.5,11.683402000000001,30.253859000000002,11.534423,9.041534
2011-06-02,46.03696,27.203884999999996,13.460251999999999,14.980285,18.9619,21.366242,5.570007,31.089411,52.532388,56.652193000000004,43.914563,26.540001,11.700483,30.512288,11.492514,9.086742
2011-06-03,45.683139000000004,26.791414000000003,13.397059,14.8487,18.652878,21.092769,5.646309,30.718846999999997,51.841652,56.930718000000006,42.830728,26.379998999999998,11.649239999999999,29.85285,11.475749,9.041534
2011-06-06,44.964847999999996,26.206281,13.180395,14.787018,18.738718,21.180987,5.595441,30.585821000000003,51.332687,56.596486,41.843669,25.76,11.683402000000001,29.692446,11.576343,8.824537
2011-06-07,44.16675,25.956879999999998,13.216505999999999,14.626646,18.936148,21.225095,5.544573000000001,30.253264,51.359951,57.181392,41.659803000000004,25.27,11.854212,29.647890999999998,11.618253,8.679872999999999
2011-06-08,44.193353,25.889733,12.801233,14.540293,18.730134,21.119235,5.281757,29.692667,51.169090999999995,56.178697,41.263042999999996,25.25,11.717564,29.113211,11.668546000000001,8.553291
2011-06-09,44.093590999999996,25.812995,12.96373,14.581414,18.678631,21.136877,5.332625,30.053728999999997,50.778279,56.828591,41.156594,25.610001,11.580916,29.327083000000002,11.660163,8.643707000000001
2011-06-10,43.350032,25.247045999999997,12.476236,14.495060999999998,18.352441,20.916334,5.332625,29.626154999999997,49.62402,55.40811,41.156594,25.01,11.145351,28.649826,11.517660000000001,8.499042
